prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
a leader caught me an engine .,CATCH,A,for,the man drew them the coat .,DRAW,THE,for,-39.10898971557617,-40.00642395019531,-38.87351989746094,-37.98944854736328
a hero caught him a ball .,CATCH,A,for,the lady drew you the telephone .,DRAW,THE,for,-39.1995735168457,-41.65623474121094,-41.30998229980469,-40.49909210205078
a physician caught me a bag .,CATCH,A,for,the nurse drew you the anchor .,DRAW,THE,for,-38.16438674926758,-41.75786590576172,-40.39518737792969,-40.813232421875
a champion caught me a computer .,CATCH,A,for,the princess drew you the telephone .,DRAW,THE,for,-39.21378707885742,-41.016693115234375,-40.73575210571289,-37.77986526489258
a bishop caught me a wire .,CATCH,A,for,the cousin drew her the log .,DRAW,THE,for,-45.22122573852539,-46.668235778808594,-44.70083999633789,-42.85167694091797
a singer caught it an iron .,CATCH,A,for,the soldier drew them the crystal .,DRAW,THE,for,-37.2832145690918,-41.09762573242188,-42.4454345703125,-39.67889022827149
an employee caught her a box .,CATCH,A,for,the guy drew him the newspaper .,DRAW,THE,for,-36.10860443115234,-38.56610107421875,-36.888031005859375,-36.848121643066406
the uncle delivered us the juice .,DELIVER,THE,for,a sheriff drew him a knife .,DRAW,A,for,-39.61192321777344,-39.9984016418457,-40.10904693603516,-38.5865478515625
the aunt delivered you the instrument .,DELIVER,THE,for,an uncle drew us a card .,DRAW,A,for,-34.52851867675781,-32.51531219482422,-35.872291564941406,-32.71928024291992
the boy delivered her the juice .,DELIVER,THE,for,a prince drew us a wire .,DRAW,A,for,-44.41781997680664,-44.196998596191406,-45.66869735717773,-44.3177375793457
the adult delivered us the chicken .,DELIVER,THE,for,a writer drew it a motor .,DRAW,A,for,-45.697635650634766,-48.54875183105469,-44.92488098144531,-46.61129760742188
the husband delivered him the engine .,DELIVER,THE,for,an opponent drew them a card .,DRAW,A,for,-37.982906341552734,-40.17881774902344,-39.07849884033203,-39.0162239074707
the chief delivered him the juice .,DELIVER,THE,for,a nurse drew them a bell .,DRAW,A,for,-38.06830978393555,-37.54851531982422,-38.44831848144531,-37.20172500610352
the student delivered me the machine .,DELIVER,THE,for,a mother drew us a crystal .,DRAW,A,for,-41.882118225097656,-41.09950637817383,-41.69039916992188,-39.513580322265625
the secretary delivered us the book .,DELIVER,THE,for,a champion drew him a bottle .,DRAW,A,for,-45.102657318115234,-44.4412956237793,-45.74674987792969,-42.83402633666992
the girl delivered them the box .,DELIVER,THE,for,a mother drew us an iron .,DRAW,A,for,-42.25553131103516,-42.71752166748047,-42.72042465209961,-40.922359466552734
the singer delivered it the beer .,DELIVER,THE,for,a priest drew us a key .,DRAW,A,for,-40.461463928222656,-38.66230010986328,-40.94723892211914,-37.39727020263672
the leader delivered them the coffee .,DELIVER,THE,for,a brother drew me a jacket .,DRAW,A,for,-40.238529205322266,-43.31653594970703,-40.88973617553711,-41.77395248413086
the adult delivered it the pie .,DELIVER,THE,for,a candidate drew you a flower .,DRAW,A,for,-40.69221878051758,-41.60627365112305,-40.50831604003906,-40.12871551513672
the colonel delivered us the salad .,DELIVER,THE,for,a reader drew you a gun .,DRAW,A,for,-43.74835586547852,-44.941184997558594,-43.91059494018555,-43.56043243408203
the nurse delivered us the instrument .,DELIVER,THE,for,a chief drew you a telephone .,DRAW,A,for,-48.0770263671875,-46.80551910400391,-49.05473709106445,-46.79046249389648
the writer delivered them the meal .,DELIVER,THE,for,a worker drew you a log .,DRAW,A,for,-41.36262512207031,-41.1484489440918,-42.17359924316406,-40.40920639038086
the student delivered them the cheese .,DELIVER,THE,for,a cousin drew you a crystal .,DRAW,A,for,-45.806114196777344,-45.070987701416016,-46.06395721435547,-43.96028137207031
the buddy delivered her the knife .,DELIVER,THE,for,a nurse drew it a newspaper .,DRAW,A,for,-47.020626068115234,-46.35823059082031,-45.44929885864258,-43.52191925048828
the priest delivered him the pie .,DELIVER,THE,for,a woman drew them a bag .,DRAW,A,for,-34.924922943115234,-35.939754486083984,-35.97865295410156,-35.33222961425781
the guest delivered them the motor .,DELIVER,THE,for,a nurse drew you a knife .,DRAW,A,for,-41.32087707519531,-42.76449966430664,-42.98017501831055,-41.92332458496094
the leader delivered you the chicken .,DELIVER,THE,for,a man drew me a card .,DRAW,A,for,-31.78439140319824,-30.4925479888916,-33.64338684082031,-30.448352813720703
the princess delivered him the machine .,DELIVER,THE,for,a winner drew us a computer .,DRAW,A,for,-44.66427612304688,-43.84233474731445,-45.04776382446289,-43.07957458496094
the partner delivered us the meal .,DELIVER,THE,for,a parent drew you an instrument .,DRAW,A,for,-45.00552368164063,-46.38156127929688,-45.34645462036133,-45.59700775146485
the professor delivered us the juice .,DELIVER,THE,for,a colonel drew me a bag .,DRAW,A,for,-43.07932662963867,-42.10181427001953,-43.11503982543945,-39.87307357788086
the girl delivered him the beer .,DELIVER,THE,for,a worker drew you an engine .,DRAW,A,for,-45.80143356323242,-44.97825622558594,-46.34799575805664,-44.78242874145508
the captain delivered them the bell .,DELIVER,THE,for,a cousin drew us a camera .,DRAW,A,for,-44.82481384277344,-45.6471061706543,-44.55039978027344,-43.1185302734375
a guest delivered you a beer .,DELIVER,A,for,the friend drew him the log .,DRAW,THE,for,-42.29876708984375,-42.564579010009766,-41.646270751953125,-41.25164031982422
a brother delivered them a tea .,DELIVER,A,for,the attorney drew me the telephone .,DRAW,THE,for,-45.1883430480957,-45.7237663269043,-44.073184967041016,-43.2978515625
a priest delivered him a coffee .,DELIVER,A,for,the leader drew you the telephone .,DRAW,THE,for,-45.11671447753906,-43.60504150390625,-45.10227966308594,-41.95380401611328
an aunt delivered you a salad .,DELIVER,A,for,the girl drew us the instrument .,DRAW,THE,for,-39.3846321105957,-40.51650238037109,-40.17502975463867,-39.923095703125
a priest delivered them a chocolate .,DELIVER,A,for,the employer drew me the telephone .,DRAW,THE,for,-44.96565628051758,-44.486061096191406,-44.92009353637695,-42.79079055786133
an adult delivered me a tea .,DELIVER,A,for,the hero drew you the machine .,DRAW,THE,for,-44.37346649169922,-45.09832000732422,-43.97092819213867,-43.71880722045898
a parent delivered me a beer .,DELIVER,A,for,the father drew you the bell .,DRAW,THE,for,-39.8974838256836,-39.89383316040039,-40.90056228637695,-38.94927597045898
a daughter delivered me a chicken .,DELIVER,A,for,the guy drew us the iron .,DRAW,THE,for,-40.95479202270508,-43.56593322753906,-41.3253288269043,-43.12861251831055
a president delivered us a cheese .,DELIVER,A,for,the bishop drew them the bell .,DRAW,THE,for,-40.48372268676758,-42.83943176269531,-43.16797637939453,-43.1070442199707
a doctor delivered you a plate .,DELIVER,A,for,the nurse drew them the log .,DRAW,THE,for,-39.279747009277344,-39.43321228027344,-40.325157165527344,-37.77745819091797
a bishop delivered you a salad .,DELIVER,A,for,the champion drew us the knife .,DRAW,THE,for,-40.38047409057617,-41.68846893310547,-42.07417297363281,-40.74337005615234
a wife delivered it a coffee .,DELIVER,A,for,the captain drew us the guitar .,DRAW,THE,for,-41.506343841552734,-41.8243408203125,-42.48229217529297,-41.45293426513672
a boy delivered you an instrument .,DELIVER,A,for,the father drew us the card .,DRAW,THE,for,-35.29674530029297,-35.09092330932617,-35.94596862792969,-34.67213439941406
a husband delivered me a candy .,DELIVER,A,for,the employee drew him the motor .,DRAW,THE,for,-46.29877471923828,-46.76569747924805,-44.56582260131836,-44.59688568115234
a woman delivered me a cup .,DELIVER,A,for,the adult drew you the bell .,DRAW,THE,for,-45.13399124145508,-46.19339370727539,-46.45415878295898,-46.16062545776367
an uncle delivered us a beer .,DELIVER,A,for,the scientist drew him the telephone .,DRAW,THE,for,-45.02760314941406,-44.8862190246582,-45.40096664428711,-43.32192611694336
a partner delivered it a coffee .,DELIVER,A,for,the physician drew you the bottle .,DRAW,THE,for,-39.59852981567383,-41.13151550292969,-37.03990936279297,-38.10171508789063
a worker delivered me a meal .,DELIVER,A,for,the lawyer drew us the flower .,DRAW,THE,for,-41.03658676147461,-43.39508056640625,-41.628692626953125,-42.4356803894043
a princess delivered us a pie .,DELIVER,A,for,the man drew them the coat .,DRAW,THE,for,-38.54004669189453,-39.44723892211914,-40.324493408203125,-40.29951477050781
a scientist delivered them a meal .,DELIVER,A,for,the lady drew you the telephone .,DRAW,THE,for,-41.68867492675781,-41.264949798583984,-40.26327896118164,-40.43058395385742
a professor delivered me a telephone .,DELIVER,A,for,the nurse drew you the anchor .,DRAW,THE,for,-42.22620391845703,-45.8833122253418,-44.69503784179688,-43.81683349609375
a priest delivered him a flower .,DELIVER,A,for,the princess drew you the telephone .,DRAW,THE,for,-42.93667984008789,-43.05980682373047,-42.988075256347656,-41.02459335327149
a daughter delivered you a pie .,DELIVER,A,for,the cousin drew her the log .,DRAW,THE,for,-42.10597229003906,-42.37594604492188,-41.76326751708984,-40.89924621582031
an attorney delivered you a coffee .,DELIVER,A,for,the soldier drew them the crystal .,DRAW,THE,for,-45.69408416748047,-46.53519821166992,-47.85202407836914,-45.97197723388672
a physician delivered it a candy .,DELIVER,A,for,the guy drew him the newspaper .,DRAW,THE,for,-35.73490905761719,-37.0315055847168,-37.7315788269043,-37.18317413330078
the parent threw us the beer .,THROW,THE,to,a sheriff drew him a knife .,DRAW,A,for,-38.10251235961914,-38.411354064941406,-39.15359115600586,-37.40841674804688
the girl threw him the chocolate .,THROW,THE,to,an uncle drew us a card .,DRAW,A,for,-38.25816345214844,-35.90882873535156,-38.11946105957031,-34.97838592529297
the scientist threw me the flower .,THROW,THE,to,a prince drew us a wire .,DRAW,A,for,-44.916954040527344,-44.69188690185547,-44.445838928222656,-41.8015022277832
the candidate threw them the pie .,THROW,THE,to,a writer drew it a motor .,DRAW,A,for,-43.608882904052734,-45.17823791503906,-44.6064682006836,-45.382957458496094
the cousin threw her the juice .,THROW,THE,to,an opponent drew them a card .,DRAW,A,for,-34.277549743652344,-34.18766403198242,-34.20939636230469,-32.291221618652344
the cousin threw it the chocolate .,THROW,THE,to,a nurse drew them a bell .,DRAW,A,for,-39.45503234863281,-40.807395935058594,-40.2640495300293,-38.33563995361328
the author threw you the book .,THROW,THE,to,a mother drew us a crystal .,DRAW,A,for,-45.46239471435547,-42.139041900634766,-44.79682540893555,-40.4156379699707
the mayor threw me the salad .,THROW,THE,to,a champion drew him a bottle .,DRAW,A,for,-44.322296142578125,-43.28524398803711,-44.07144165039063,-39.71990966796875
the captain threw you the cheese .,THROW,THE,to,a mother drew us an iron .,DRAW,A,for,-43.03523254394531,-42.26432037353516,-44.415626525878906,-40.48087310791016
the aunt threw them the bowl .,THROW,THE,to,a priest drew us a key .,DRAW,A,for,-43.312129974365234,-41.958595275878906,-41.53592300415039,-38.408599853515625
the soldier threw it the bottle .,THROW,THE,to,a brother drew me a jacket .,DRAW,A,for,-45.00446319580078,-46.0075798034668,-43.454200744628906,-43.050384521484375
the minister threw me the salad .,THROW,THE,to,a candidate drew you a flower .,DRAW,A,for,-41.54343032836914,-39.50402069091797,-41.61116790771485,-37.902679443359375
the teacher threw me the candy .,THROW,THE,to,a reader drew you a gun .,DRAW,A,for,-42.53081893920898,-41.93009948730469,-41.75334167480469,-39.09113693237305
the reader threw me the beer .,THROW,THE,to,a chief drew you a telephone .,DRAW,A,for,-52.2965087890625,-49.298431396484375,-53.34090042114258,-48.99771118164063
the parent threw him the juice .,THROW,THE,to,a worker drew you a log .,DRAW,A,for,-44.31988143920898,-44.78231048583984,-43.79387664794922,-42.71223831176758
the author threw him the meal .,THROW,THE,to,a cousin drew you a crystal .,DRAW,A,for,-44.655052185058594,-43.30350112915039,-45.110801696777344,-42.91595458984375
the student threw me the anchor .,THROW,THE,to,a nurse drew it a newspaper .,DRAW,A,for,-44.86400985717773,-43.35874938964844,-46.04368591308594,-43.620723724365234
the soldier threw us the crystal .,THROW,THE,to,a woman drew them a bag .,DRAW,A,for,-36.61149978637695,-37.33560943603516,-37.252586364746094,-36.23817825317383
the student threw him the beer .,THROW,THE,to,a nurse drew you a knife .,DRAW,A,for,-42.46512222290039,-42.44221878051758,-42.94349670410156,-40.81511306762695
the priest threw him the camera .,THROW,THE,to,a man drew me a card .,DRAW,A,for,-34.7454948425293,-31.36378669738769,-33.78804016113281,-29.90973854064941
the guest threw you the bowl .,THROW,THE,to,a winner drew us a computer .,DRAW,A,for,-47.87729644775391,-46.54413604736328,-47.431427001953125,-44.62633514404297
the bishop threw me the juice .,THROW,THE,to,a parent drew you an instrument .,DRAW,A,for,-45.89100646972656,-46.39949035644531,-46.10459518432617,-44.13619613647461
the mother threw him the beer .,THROW,THE,to,a colonel drew me a bag .,DRAW,A,for,-45.18735504150391,-42.61227798461914,-44.96232986450195,-40.54372024536133
the candidate threw me the meal .,THROW,THE,to,a worker drew you an engine .,DRAW,A,for,-43.04768753051758,-43.71232604980469,-44.55058670043945,-43.07615661621094
the winner threw her the plate .,THROW,THE,to,a cousin drew us a camera .,DRAW,A,for,-43.70326614379883,-44.9477767944336,-43.242286682128906,-42.45689392089844
a guy threw them a juice .,THROW,A,to,the friend drew him the log .,DRAW,THE,for,-38.96895980834961,-39.04896545410156,-37.9820671081543,-37.57171249389648
a champion threw you a tea .,THROW,A,to,the attorney drew me the telephone .,DRAW,THE,for,-43.48936462402344,-42.57206344604492,-44.84819030761719,-41.2020263671875
a singer threw them a pot .,THROW,A,to,the leader drew you the telephone .,DRAW,THE,for,-43.03851318359375,-42.16865539550781,-42.1268310546875,-39.79915618896485
an uncle threw her a candy .,THROW,A,to,the girl drew us the instrument .,DRAW,THE,for,-38.18465423583984,-40.18614196777344,-37.35125732421875,-38.71028518676758
a leader threw you a bowl .,THROW,A,to,the employer drew me the telephone .,DRAW,THE,for,-43.78603363037109,-44.39754104614258,-46.00511169433594,-42.32719039916992
a son threw us a bottle .,THROW,A,to,the hero drew you the machine .,DRAW,THE,for,-42.704063415527344,-42.86326217651367,-42.20954132080078,-41.3941764831543
an actor threw it a chocolate .,THROW,A,to,the father drew you the bell .,DRAW,THE,for,-40.90647888183594,-40.98694610595703,-40.48360824584961,-39.66413879394531
a husband threw him a bell .,THROW,A,to,the guy drew us the iron .,DRAW,THE,for,-39.57506942749024,-41.15509414672852,-39.17595291137695,-39.57180404663086
a guy threw you a cheese .,THROW,A,to,the bishop drew them the bell .,DRAW,THE,for,-42.865455627441406,-44.35344314575195,-43.35188674926758,-41.94927978515625
an adult threw him a tea .,THROW,A,to,the nurse drew them the log .,DRAW,THE,for,-40.53281021118164,-41.601112365722656,-41.03208923339844,-39.84245681762695
a colonel threw me a button .,THROW,A,to,the champion drew us the knife .,DRAW,THE,for,-38.301666259765625,-38.96861267089844,-39.79371643066406,-39.09905242919922
a chief threw him a ball .,THROW,A,to,the captain drew us the guitar .,DRAW,THE,for,-40.73838806152344,-41.594459533691406,-40.715087890625,-39.374298095703125
a sheriff threw you a meal .,THROW,A,to,the father drew us the card .,DRAW,THE,for,-37.422325134277344,-37.24928283691406,-38.4796028137207,-37.4345703125
a child threw me a beer .,THROW,A,to,the employee drew him the motor .,DRAW,THE,for,-46.01560974121094,-45.89705657958984,-46.0588264465332,-45.32059860229492
a daughter threw him a computer .,THROW,A,to,the adult drew you the bell .,DRAW,THE,for,-43.36447143554688,-44.457122802734375,-47.35908889770508,-46.77231216430664
