prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
the priest gave the company the salad .,GIVE,THE,to,a winner got an army a pie .,GET,A,for,-46.138458251953125,-49.85113143920898,-46.17327499389648,-49.558349609375
the scientist gave the club the cup .,GIVE,THE,to,a doctor got a company a key .,GET,A,for,-35.94844436645508,-39.61375045776367,-39.48210144042969,-40.48373031616211
the actress gave the secretary the bowl .,GIVE,THE,to,a guy got an employer a flower .,GET,A,for,-41.1096305847168,-42.0157585144043,-40.6546630859375,-41.53128433227539
the parent gave the company the juice .,GIVE,THE,to,a princess got a club a candy .,GET,A,for,-47.01804733276367,-49.67829895019531,-46.83396911621094,-47.99980545043945
the colonel gave the king the chocolate .,GIVE,THE,to,a minister got a hero a log .,GET,A,for,-44.20509719848633,-44.71979141235352,-44.35221862792969,-44.2817497253418
the friend gave the employer the anchor .,GIVE,THE,to,an opponent got a nurse an engine .,GET,A,for,-46.3645133972168,-51.220550537109375,-47.89077758789063,-51.74711990356445
the candidate gave the priest the bell .,GIVE,THE,to,a colonel got an army a meal .,GET,A,for,-46.12081527709961,-49.68376159667969,-44.624473571777344,-48.36532974243164
the singer gave the business the engine .,GIVE,THE,to,a teacher got an author a salad .,GET,A,for,-48.87254333496094,-49.3697395324707,-51.47415542602539,-48.79692077636719
a nurse gave a parent a beer .,GIVE,A,to,the champion got the bishop the pie .,GET,THE,for,-49.157806396484375,-49.0382194519043,-50.66255569458008,-49.23223114013672
a professor gave a business a tea .,GIVE,A,to,the guy got the aunt the chicken .,GET,THE,for,-45.118560791015625,-45.08905792236328,-45.98841857910156,-45.83677291870117
a friend gave an administration a juice .,GIVE,A,to,the child got the business the pie .,GET,THE,for,-42.560020446777344,-44.924766540527344,-41.97703552246094,-43.467803955078125
a secretary gave a reader an anchor .,GIVE,A,to,the professor got the administration the cheese .,GET,THE,for,-42.51186752319336,-45.3292236328125,-42.281585693359375,-44.58737182617188
a champion gave an administration a candy .,GIVE,A,to,the kid got the cousin the tea .,GET,THE,for,-44.0377197265625,-45.15705108642578,-42.97416305541992,-43.53295135498047
a kid gave an administration a salad .,GIVE,A,to,the chief got the son the juice .,GET,THE,for,-40.528316497802734,-41.15617752075195,-39.62404251098633,-39.378265380859375
a guy gave a band a pie .,GIVE,A,to,the candidate got the attorney the beer .,GET,THE,for,-50.819915771484375,-49.48677444458008,-52.57212829589844,-48.914852142333984
a physician gave a business a juice .,GIVE,A,to,the king got the company the candy .,GET,THE,for,-45.043758392333984,-46.27715301513672,-43.937294006347656,-44.04733657836914
a candidate gave a lady a glass .,GIVE,A,to,the physician got the student the tea .,GET,THE,for,-42.368309020996094,-44.01046752929688,-42.04346084594727,-41.23197937011719
a teacher gave a company a beer .,GIVE,A,to,the wife got the lawyer the key .,GET,THE,for,-39.108978271484375,-39.82212066650391,-41.19506072998047,-39.51730728149414
a cousin gave an army a hat .,GIVE,A,to,the student got the aunt the pie .,GET,THE,for,-42.75318908691406,-39.88761520385742,-40.92659759521485,-37.865970611572266
a teacher gave a club a chocolate .,GIVE,A,to,the brother got the army the guitar .,GET,THE,for,-46.261173248291016,-48.57613754272461,-45.933738708496094,-43.90883255004883
a student gave an administration a camera .,GIVE,A,to,the woman got the club the motor .,GET,THE,for,-47.50137710571289,-49.48251724243164,-46.04295349121094,-47.49833679199219
an author gave a business a motor .,GIVE,A,to,the woman got the administration the pie .,GET,THE,for,-46.02891540527344,-47.998817443847656,-45.79853057861328,-45.97486114501953
a father gave a teacher a pie .,GIVE,A,to,the actor got the business the bag .,GET,THE,for,-45.10060119628906,-48.376007080078125,-45.22734832763672,-47.46934127807617
a boy gave a band an iron .,GIVE,A,to,the nurse got the army the beer .,GET,THE,for,-39.63444519042969,-43.450469970703125,-41.41658782958984,-40.74467468261719
a guy gave a band a pie .,GIVE,A,to,the husband got the bishop the cigarette .,GET,THE,for,-49.51246643066406,-48.29676055908203,-50.3257942199707,-47.62350082397461
a captain gave a partner a cheese .,GIVE,A,to,the lawyer got the bishop the salad .,GET,THE,for,-42.892333984375,-40.69407653808594,-44.28266906738281,-39.25816345214844
an adult gave a singer a tea .,GIVE,A,to,the worker got the girl the cheese .,GET,THE,for,-40.57291030883789,-42.14800262451172,-40.73800277709961,-41.0521354675293
a king gave an administration a tea .,GIVE,A,to,the soldier got the army the log .,GET,THE,for,-40.62965774536133,-43.70698547363281,-41.10536956787109,-42.23809051513672
a scientist gave a man a juice .,GIVE,A,to,the doctor got the administration the meal .,GET,THE,for,-42.396087646484375,-45.7209358215332,-42.80232238769531,-45.5456657409668
a teacher gave a corporation a juice .,GIVE,A,to,the wife got the child the chicken .,GET,THE,for,-39.49085235595703,-41.43683242797852,-39.46624374389648,-40.756309509277344
an employee gave a brother a coat .,GIVE,A,to,the doctor got the winner the juice .,GET,THE,for,-45.509376525878906,-46.66006851196289,-43.33657455444336,-43.0488510131836
a manager gave an army a guitar .,GIVE,A,to,the president got the prince the beer .,GET,THE,for,-41.61323547363281,-40.81222534179688,-42.5164794921875,-40.06218338012695
a scientist gave a band a bowl .,GIVE,A,to,the worker got the business the beer .,GET,THE,for,-43.00970458984375,-45.404388427734375,-43.63061141967773,-46.193138122558594
the hero kept the doctor the cup .,KEEP,THE,for,an employer got a business a book .,GET,A,for,-41.19108581542969,-45.38521957397461,-42.03548049926758,-41.552616119384766
the employer kept the woman the cheese .,KEEP,THE,for,a winner got a manager a bag .,GET,A,for,-46.64140319824219,-46.638275146484375,-45.83420944213867,-44.527793884277344
the prince kept the corporation the juice .,KEEP,THE,for,an employer got a pilot a meal .,GET,A,for,-44.03835678100586,-45.225677490234375,-47.95799255371094,-46.41580581665039
the secretary kept the husband the log .,KEEP,THE,for,a guest got an army a juice .,GET,A,for,-54.220680236816406,-54.21675491333008,-50.75321960449219,-48.843055725097656
the writer kept the band the card .,KEEP,THE,for,a leader got a king a salad .,GET,A,for,-49.47140502929688,-52.689971923828125,-46.89059829711914,-46.30863952636719
the actress kept the minister the coffee .,KEEP,THE,for,a buddy got an army a cup .,GET,A,for,-42.432167053222656,-49.39006423950195,-44.62723159790039,-44.98233795166016
the boy kept the corporation the meal .,KEEP,THE,for,a cousin got a guest a cheese .,GET,A,for,-45.205074310302734,-46.98693084716797,-45.564247131347656,-44.95187759399414
the parent kept the king the chocolate .,KEEP,THE,for,an employer got a wife a beer .,GET,A,for,-41.18277740478516,-44.44633483886719,-45.067970275878906,-42.263710021972656
the captain kept the adult the pie .,KEEP,THE,for,a buddy got a winner a beer .,GET,A,for,-40.31063461303711,-43.46843719482422,-40.60691833496094,-41.49907302856445
the princess kept the corporation the candy .,KEEP,THE,for,an attorney got an employer a beer .,GET,A,for,-41.010032653808594,-45.55009460449219,-43.05583190917969,-41.4432487487793
the mother kept the corporation the juice .,KEEP,THE,for,a manager got a child a beer .,GET,A,for,-36.30368041992188,-37.4941520690918,-39.31312561035156,-39.04320907592773
the mayor kept the corporation the pie .,KEEP,THE,for,a lady got an administration a crystal .,GET,A,for,-47.91427612304688,-54.279293060302734,-50.463077545166016,-50.52749633789063
the winner kept the corporation the camera .,KEEP,THE,for,a father got a club a pie .,GET,A,for,-49.3880729675293,-50.214385986328125,-49.1664924621582,-48.626243591308594
the mayor kept the guy the tea .,KEEP,THE,for,a sheriff got a corporation a chicken .,GET,A,for,-42.906734466552734,-46.95333862304688,-45.91313171386719,-46.18869018554688
the king kept the actor the chocolate .,KEEP,THE,for,a secretary got a lady a pie .,GET,A,for,-37.59343719482422,-39.34856796264648,-41.4923210144043,-37.73427200317383
the adult kept the doctor the card .,KEEP,THE,for,a hero got a captain a tea .,GET,A,for,-48.54692077636719,-48.19419479370117,-45.77828979492188,-44.48704147338867
the king kept the actor the chocolate .,KEEP,THE,for,a physician got a corporation a meal .,GET,A,for,-42.90492630004883,-47.92660903930664,-45.36176300048828,-44.66862487792969
the doctor kept the company the beer .,KEEP,THE,for,a winner got an army a pie .,GET,A,for,-46.78894805908203,-50.954349517822266,-47.13454818725586,-47.67605209350586
the student kept the girl the beer .,KEEP,THE,for,a doctor got a company a key .,GET,A,for,-40.670631408691406,-43.03751754760742,-42.93841552734375,-43.46430969238281
the cousin kept the teacher the juice .,KEEP,THE,for,a guy got an employer a flower .,GET,A,for,-41.36522674560547,-42.32096481323242,-44.55052185058594,-42.558387756347656
the husband kept the band the key .,KEEP,THE,for,a princess got a club a candy .,GET,A,for,-45.87757110595703,-49.40264892578125,-46.97203826904297,-47.86079025268555
the opponent kept the business the chicken .,KEEP,THE,for,a minister got a hero a log .,GET,A,for,-45.41412353515625,-48.15657043457031,-48.568756103515625,-48.749290466308594
the priest kept the father the plate .,KEEP,THE,for,an opponent got a nurse an engine .,GET,A,for,-48.74362564086914,-54.356842041015625,-49.25199890136719,-51.31035614013672
the bishop kept the business the card .,KEEP,THE,for,a colonel got an army a meal .,GET,A,for,-43.438961029052734,-46.9515380859375,-44.25102996826172,-44.18144226074219
the hero kept the business the tea .,KEEP,THE,for,a teacher got an author a salad .,GET,A,for,-42.52496337890625,-44.12878036499024,-47.65210723876953,-44.24480438232422
a son kept a partner a chocolate .,KEEP,A,for,the champion got the bishop the pie .,GET,THE,for,-43.81442260742188,-46.41110229492188,-45.8380012512207,-43.974369049072266
an actor kept a corporation a bell .,KEEP,A,for,the guy got the aunt the chicken .,GET,THE,for,-43.98198699951172,-48.0428466796875,-45.16756057739258,-44.93771362304688
an attorney kept a daughter a beer .,KEEP,A,for,the child got the business the pie .,GET,THE,for,-39.0334358215332,-42.14566421508789,-42.05469512939453,-43.92801284790039
a captain kept a teacher a beer .,KEEP,A,for,the professor got the administration the cheese .,GET,THE,for,-43.25130844116211,-49.83391189575195,-43.96794128417969,-45.5894889831543
a priest kept a corporation a coffee .,KEEP,A,for,the kid got the cousin the tea .,GET,THE,for,-40.41981506347656,-43.82659912109375,-42.51214599609375,-42.05152130126953
an employer kept a leader an anchor .,KEEP,A,for,the chief got the son the juice .,GET,THE,for,-43.029239654541016,-45.910911560058594,-43.6853141784668,-42.44881439208984
a mayor kept an aunt a television .,KEEP,A,for,the candidate got the attorney the beer .,GET,THE,for,-43.27994155883789,-45.36710739135742,-44.62502670288086,-42.08333587646485
a president kept a club a cigarette .,KEEP,A,for,the king got the company the candy .,GET,THE,for,-36.68292617797852,-39.97938919067383,-38.81782531738281,-37.34920120239258
an attorney kept a band a cheese .,KEEP,A,for,the physician got the student the tea .,GET,THE,for,-37.80305862426758,-42.85929107666016,-43.70683288574219,-42.99848937988281
a mother kept a friend a pie .,KEEP,A,for,the wife got the lawyer the key .,GET,THE,for,-37.09465789794922,-42.28487396240234,-38.249881744384766,-38.65524291992188
an adult kept a band a card .,KEEP,A,for,the student got the aunt the pie .,GET,THE,for,-45.250144958496094,-46.47236251831055,-42.113895416259766,-40.71214294433594
a king kept a corporation a salad .,KEEP,A,for,the brother got the army the guitar .,GET,THE,for,-42.562599182128906,-46.7379150390625,-43.90808868408203,-43.37647247314453
an actor kept a husband a chicken .,KEEP,A,for,the woman got the club the motor .,GET,THE,for,-44.45984649658203,-48.083038330078125,-42.918365478515625,-44.64507293701172
a champion kept a secretary a tea .,KEEP,A,for,the woman got the administration the pie .,GET,THE,for,-39.22522735595703,-44.4663200378418,-41.57748031616211,-44.03456115722656
a guest kept a pilot a juice .,KEEP,A,for,the actor got the business the bag .,GET,THE,for,-42.2550163269043,-45.100223541259766,-42.87678527832031,-42.771934509277344
a daughter kept a band a cup .,KEEP,A,for,the nurse got the army the beer .,GET,THE,for,-39.15594482421875,-43.805294036865234,-39.3361930847168,-41.13248443603516
a teacher kept a buddy a bell .,KEEP,A,for,the husband got the bishop the cigarette .,GET,THE,for,-46.257999420166016,-45.8609619140625,-45.98064804077149,-43.32118606567383
a scientist kept a corporation a flower .,KEEP,A,for,the lawyer got the bishop the salad .,GET,THE,for,-42.63616561889648,-45.38012313842773,-45.712703704833984,-40.55582046508789
a lawyer kept a captain a pot .,KEEP,A,for,the worker got the girl the cheese .,GET,THE,for,-41.18681716918945,-44.46338653564453,-42.87697219848633,-42.82194519042969
a son kept an administration a juice .,KEEP,A,for,the soldier got the army the log .,GET,THE,for,-39.42862701416016,-43.394630432128906,-41.181339263916016,-40.46393966674805
a worker kept a bishop a tea .,KEEP,A,for,the doctor got the administration the meal .,GET,THE,for,-42.43076705932617,-45.40298080444336,-43.63774871826172,-44.61566925048828
a princess kept an attorney a juice .,KEEP,A,for,the wife got the child the chicken .,GET,THE,for,-36.2109260559082,-40.2410888671875,-37.62091827392578,-38.04067611694336
a mother kept a band a guitar .,KEEP,A,for,the doctor got the winner the juice .,GET,THE,for,-42.883487701416016,-45.03338623046875,-44.58086395263672,-43.1549072265625
a parent kept a mother a juice .,KEEP,A,for,the president got the prince the beer .,GET,THE,for,-38.09644317626953,-40.17109680175781,-42.81077194213867,-40.43544387817383
