text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
the mayor promised the chicken to you .,PD,PROMISE,THE,to,-56.0515251159668,▁The|▁mayor|▁promised|▁the|▁ch|icken|▁to|▁you|.,"[-11.048931121826172, -9.219654083251953, -9.248651504516602, -3.2370259761810303, -9.256644248962402, -1.1795179843902588, -4.321141242980957, -7.134640693664551, -1.4053175449371338]"
the mayor promised you the chicken .,DO,PROMISE,THE,to,-53.24824905395508,▁The|▁mayor|▁promised|▁you|▁the|▁ch|icken|.,"[-11.048931121826172, -9.219654083251953, -9.248655319213867, -7.282312393188477, -3.644386053085327, -10.294267654418945, -0.29600024223327637, -2.2140426635742188]"
the student promised the beer to it .,PD,PROMISE,THE,to,-59.75547790527344,▁The|▁student|▁promised|▁the|▁be|er|▁to|▁it|.,"[-11.048931121826172, -8.42898178100586, -10.967232704162598, -3.1212069988250732, -8.534457206726074, -3.285658359527588, -1.8339335918426514, -10.194732666015625, -2.3403396606445312]"
the student promised it the beer .,DO,PROMISE,THE,to,-58.81879806518555,▁The|▁student|▁promised|▁it|▁the|▁be|er|.,"[-11.048931121826172, -8.42898178100586, -10.967230796813965, -7.7048821449279785, -7.216335773468018, -8.639958381652832, -2.7167375087738037, -2.09574031829834]"
the attorney promised the chicken to us .,PD,PROMISE,THE,to,-60.070777893066406,▁The|▁att|orney|▁promised|▁the|▁ch|icken|▁to|▁us|.,"[-11.048931121826172, -8.9199800491333, -1.857649326324463, -9.770806312561035, -2.6591715812683105, -11.04940414428711, -0.9820802211761475, -4.077975749969482, -8.25094223022461, -1.45383620262146]"
the attorney promised us the chicken .,DO,PROMISE,THE,to,-55.57771301269531,▁The|▁att|orney|▁promised|▁us|▁the|▁ch|icken|.,"[-11.048931121826172, -8.9199800491333, -1.857649326324463, -9.770806312561035, -5.1486687660217285, -3.2949390411376953, -11.645244598388672, -0.9806003570556641, -2.910893440246582]"
the opponent promised the bowl to me .,PD,PROMISE,THE,to,-60.73298645019531,▁The|▁oppon|ent|▁promised|▁the|▁bow|l|▁to|▁me|.,"[-11.048931121826172, -11.281593322753906, -1.6824259757995605, -10.8451509475708, -3.311107635498047, -11.217174530029297, -1.2388910055160522, -3.9834980964660645, -4.423905849456787, -1.7003086805343628]"
the opponent promised me the bowl .,DO,PROMISE,THE,to,-57.58533477783203,▁The|▁oppon|ent|▁promised|▁me|▁the|▁bow|l|.,"[-11.048931121826172, -11.281593322753906, -1.6824259757995605, -10.8451509475708, -4.7088775634765625, -2.816824197769165, -11.869315147399902, -0.5919979214668274, -2.740213632583618]"
the uncle promised the plate to us .,PD,PROMISE,THE,to,-58.79380416870117,▁The|▁uncle|▁promised|▁the|▁plate|▁to|▁us|.,"[-11.048931121826172, -12.398703575134277, -10.467731475830078, -3.1367876529693604, -11.958114624023438, -0.7345424294471741, -7.075927734375, -1.9730656147003174]"
the uncle promised us the plate .,DO,PROMISE,THE,to,-59.477657318115234,▁The|▁uncle|▁promised|▁us|▁the|▁plate|.,"[-11.048931121826172, -12.398703575134277, -10.467728614807129, -6.9205121994018555, -3.818357467651367, -12.167396545410156, -2.6560280323028564]"
the wife promised the beer to you .,PD,PROMISE,THE,to,-56.33476638793945,▁The|▁wife|▁promised|▁the|▁be|er|▁to|▁you|.,"[-11.048931121826172, -9.534209251403809, -11.105917930603027, -2.6855039596557617, -8.952351570129395, -1.3716630935668945, -2.677746534347534, -7.152721881866455, -1.8057243824005127]"
the wife promised you the beer .,DO,PROMISE,THE,to,-56.08103561401367,▁The|▁wife|▁promised|▁you|▁the|▁be|er|.,"[-11.048931121826172, -9.534209251403809, -11.105915069580078, -7.43336296081543, -2.8779335021972656, -10.023025512695312, -1.713443636894226, -2.3442130088806152]"
the author promised the bag to me .,PD,PROMISE,THE,to,-54.41227722167969,▁The|▁author|▁promised|▁the|▁bag|▁to|▁me|.,"[-11.048931121826172, -7.629751205444336, -11.570632934570312, -3.5196123123168945, -10.331093788146973, -5.4802937507629395, -3.2758681774139404, -1.5560957193374634]"
the author promised me the bag .,DO,PROMISE,THE,to,-51.706993103027344,▁The|▁author|▁promised|▁me|▁the|▁bag|.,"[-11.048931121826172, -7.629751205444336, -11.570632934570312, -2.796236515045166, -3.454890012741089, -11.753639221191406, -3.4529099464416504]"
the winner promised the meal to him .,PD,PROMISE,THE,to,-61.07976913452149,▁The|▁winner|▁promised|▁the|▁me|al|▁to|▁him|.,"[-11.048931121826172, -9.067668914794922, -13.20000171661377, -4.385178565979004, -9.755985260009766, -2.263993740081787, -3.8732876777648926, -6.023428916931152, -1.4612945318222046]"
the winner promised him the meal .,DO,PROMISE,THE,to,-57.872989654541016,▁The|▁winner|▁promised|▁him|▁the|▁me|al|.,"[-11.048931121826172, -9.067668914794922, -13.200003623962402, -7.858886241912842, -3.0354599952697754, -9.394861221313477, -1.6147626638412476, -2.6524152755737305]"
the guest promised the coffee to you .,PD,PROMISE,THE,to,-61.6247673034668,▁The|▁guest|▁promised|▁the|▁coffee|▁to|▁you|.,"[-11.048931121826172, -9.804283142089844, -12.67333984375, -4.202024936676025, -9.327007293701172, -6.483190536499023, -6.482590198516846, -1.6033962965011597]"
the guest promised you the coffee .,DO,PROMISE,THE,to,-57.36302947998047,▁The|▁guest|▁promised|▁you|▁the|▁coffee|.,"[-11.048931121826172, -9.804283142089844, -12.67333984375, -8.02718734741211, -2.990769147872925, -10.123403549194336, -2.6951141357421875]"
the soldier promised the tea to me .,PD,PROMISE,THE,to,-58.2379035949707,▁The|▁soldier|▁promised|▁the|▁tea|▁to|▁me|.,"[-11.048931121826172, -10.982288360595703, -10.90195369720459, -2.691840171813965, -11.34726333618164, -4.403160572052002, -5.13315486907959, -1.7293089628219604]"
the soldier promised me the tea .,DO,PROMISE,THE,to,-54.144508361816406,▁The|▁soldier|▁promised|▁me|▁the|▁tea|.,"[-11.048931121826172, -10.982288360595703, -10.901954650878906, -3.817796468734741, -4.070870876312256, -10.644072532653809, -2.678593873977661]"
the actress promised the juice to us .,PD,PROMISE,THE,to,-64.12498474121094,▁The|▁actress|▁promised|▁the|▁ju|ice|▁to|▁us|.,"[-11.048931121826172, -8.764917373657227, -10.301233291625977, -4.229475975036621, -9.035550117492676, -4.200334072113037, -5.967231750488281, -8.373894691467285, -2.203418493270874]"
the actress promised us the juice .,DO,PROMISE,THE,to,-55.48077392578125,▁The|▁actress|▁promised|▁us|▁the|▁ju|ice|.,"[-11.048931121826172, -8.764917373657227, -10.30123519897461, -7.3070068359375, -3.828660726547241, -7.870190620422363, -3.2571628093719482, -3.1026716232299805]"
a sheriff promised an engine to me .,PD,PROMISE,A,to,-65.65056610107422,▁A|▁sh|er|iff|▁promised|▁an|▁engine|▁to|▁me|.,"[-11.423389434814453, -8.362749099731445, -3.0531201362609863, -0.010112952440977097, -11.682327270507812, -5.42796516418457, -12.879111289978027, -1.7467979192733765, -9.235335350036621, -1.829658031463623]"
a sheriff promised me an engine .,DO,PROMISE,A,to,-57.04806518554688,▁A|▁sh|er|iff|▁promised|▁me|▁an|▁engine|.,"[-11.423389434814453, -8.362749099731445, -3.0531201362609863, -0.010112952440977097, -11.682323455810547, -5.149406909942627, -3.664668560028076, -11.468751907348633, -2.2335410118103027]"
a guest promised a telephone to me .,PD,PROMISE,A,to,-63.11147689819336,▁A|▁guest|▁promised|▁a|▁tele|phone|▁to|▁me|.,"[-11.423389434814453, -8.835864067077637, -15.110358238220215, -3.1646785736083984, -10.060046195983887, -2.2679009437561035, -4.610069274902344, -5.586118221282959, -2.053050994873047]"
a guest promised me a telephone .,DO,PROMISE,A,to,-55.74764251708984,▁A|▁guest|▁promised|▁me|▁a|▁tele|phone|.,"[-11.423389434814453, -8.835864067077637, -15.110360145568848, -3.515777826309204, -1.0530115365982056, -8.97179126739502, -1.6679807901382446, -5.169466495513916]"
a doctor promised a bottle to them .,PD,PROMISE,A,to,-66.33738708496094,▁A|▁doctor|▁promised|▁a|▁bott|le|▁to|▁them|.,"[-11.423389434814453, -8.304475784301758, -11.422368049621582, -2.5098910331726074, -12.820780754089355, -0.0012692499440163374, -8.402846336364746, -9.660472869873047, -1.7918957471847534]"
a doctor promised them a bottle .,DO,PROMISE,A,to,-56.85215759277344,▁A|▁doctor|▁promised|▁them|▁a|▁bott|le|.,"[-11.423389434814453, -8.304475784301758, -11.42236614227295, -7.689938068389893, -0.4956650733947754, -10.96048355102539, -0.0026787372771650553, -6.553163051605225]"
a parent promised a juice to you .,PD,PROMISE,A,to,-61.28680419921875,▁A|▁parent|▁promised|▁a|▁ju|ice|▁to|▁you|.,"[-11.423389434814453, -8.865171432495117, -12.10743522644043, -3.425095319747925, -7.783616065979004, -0.35182902216911316, -4.4930500984191895, -10.003211975097656, -2.8340067863464355]"
a parent promised you a juice .,DO,PROMISE,A,to,-56.733882904052734,▁A|▁parent|▁promised|▁you|▁a|▁ju|ice|.,"[-11.423389434814453, -8.865171432495117, -12.10743522644043, -8.662910461425781, -1.5740389823913574, -8.616704940795898, -0.8231061100959778, -4.66112756729126]"
a reader promised a juice to you .,PD,PROMISE,A,to,-62.45352935791016,▁A|▁reader|▁promised|▁a|▁ju|ice|▁to|▁you|.,"[-11.423389434814453, -7.84681510925293, -13.284915924072266, -3.638705015182495, -7.088098526000977, -6.03385591506958, -4.707854747772217, -6.95009183883667, -1.4798004627227783]"
a reader promised you a juice .,DO,PROMISE,A,to,-58.99546813964844,▁A|▁reader|▁promised|▁you|▁a|▁ju|ice|.,"[-11.423389434814453, -7.84681510925293, -13.284917831420898, -7.352729797363281, -1.1560012102127075, -8.179607391357422, -6.005133152008057, -3.746870994567871]"
a leader promised a coffee to them .,PD,PROMISE,A,to,-64.12651824951172,▁A|▁leader|▁promised|▁a|▁coffee|▁to|▁them|.,"[-11.423389434814453, -8.719568252563477, -14.40146255493164, -2.9470410346984863, -10.847909927368164, -4.517263412475586, -9.24750804901123, -2.0223758220672607]"
a leader promised them a coffee .,DO,PROMISE,A,to,-55.83089828491211,▁A|▁leader|▁promised|▁them|▁a|▁coffee|.,"[-11.423389434814453, -8.719568252563477, -14.401464462280273, -5.554852485656738, -0.9292457699775696, -11.523858070373535, -3.278520107269287]"
a parent promised a chicken to you .,PD,PROMISE,A,to,-60.58144378662109,▁A|▁parent|▁promised|▁a|▁ch|icken|▁to|▁you|.,"[-11.423389434814453, -8.865171432495117, -12.10743522644043, -3.425095319747925, -8.053531646728516, -0.9355546236038208, -2.1518454551696777, -10.787697792053223, -2.831723928451538]"
a parent promised you a chicken .,DO,PROMISE,A,to,-53.093536376953125,▁A|▁parent|▁promised|▁you|▁a|▁ch|icken|.,"[-11.423389434814453, -8.865171432495117, -12.10743522644043, -8.662910461425781, -1.5740389823913574, -6.544505596160889, -0.5303319096565247, -3.3857531547546387]"
a candidate promised a juice to us .,PD,PROMISE,A,to,-65.6247787475586,▁A|▁candidate|▁promised|▁a|▁ju|ice|▁to|▁us|.,"[-11.423389434814453, -9.274084091186523, -11.693359375, -3.402578115463257, -7.319410800933838, -4.021812915802002, -6.154877662658691, -9.736830711364746, -2.598440408706665]"
a candidate promised us a juice .,DO,PROMISE,A,to,-57.54804992675781,▁A|▁candidate|▁promised|▁us|▁a|▁ju|ice|.,"[-11.423389434814453, -9.274084091186523, -11.69336223602295, -5.388550281524658, -1.168739914894104, -9.120576858520508, -2.5684688091278076, -6.910877227783203]"
a wife promised a coat to him .,PD,PROMISE,A,to,-59.12077713012695,▁A|▁wife|▁promised|▁a|▁coat|▁to|▁him|.,"[-11.423389434814453, -9.64403247833252, -10.212451934814453, -5.417721271514893, -9.555462837219238, -1.5094459056854248, -9.322103500366211, -2.036175489425659]"
a wife promised him a coat .,DO,PROMISE,A,to,-52.67213439941406,▁A|▁wife|▁promised|▁him|▁a|▁coat|.,"[-11.423389434814453, -9.64403247833252, -10.21245288848877, -7.631551742553711, -1.5079638957977295, -9.825023651123047, -2.4277193546295166]"
a princess promised a tea to it .,PD,PROMISE,A,to,-67.73907470703125,▁A|▁prin|cess|▁promised|▁a|▁tea|▁to|▁it|.,"[-11.423389434814453, -10.609856605529785, -0.016750169917941093, -11.305566787719727, -3.3051657676696777, -11.015727996826172, -5.812247276306152, -11.379169464111328, -2.8711962699890137]"
a princess promised it a tea .,DO,PROMISE,A,to,-60.92667007446289,▁A|▁prin|cess|▁promised|▁it|▁a|▁tea|.,"[-11.423389434814453, -10.609856605529785, -0.016750169917941093, -11.30556583404541, -8.176756858825684, -6.215859413146973, -9.032118797302246, -4.146374225616455]"
a man promised a book to them .,PD,PROMISE,A,to,-55.58503341674805,▁A|▁man|▁promised|▁a|▁book|▁to|▁them|.,"[-11.423389434814453, -5.5709428787231445, -12.015288352966309, -3.275300979614258, -9.321773529052734, -0.6425039172172546, -11.005953788757324, -2.3298795223236084]"
a man promised them a book .,DO,PROMISE,A,to,-50.90704345703125,▁A|▁man|▁promised|▁them|▁a|▁book|.,"[-11.423389434814453, -5.5709428787231445, -12.015286445617676, -9.455764770507812, -1.5015469789505005, -8.434762954711914, -2.505349636077881]"
a parent promised a juice to us .,PD,PROMISE,A,to,-62.54402923583984,▁A|▁parent|▁promised|▁a|▁ju|ice|▁to|▁us|.,"[-11.423389434814453, -8.865171432495117, -12.10743522644043, -3.425095319747925, -7.783616065979004, -0.35182902216911316, -4.4930500984191895, -10.800020217895508, -3.294426441192627]"
a parent promised us a juice .,DO,PROMISE,A,to,-54.73698425292969,▁A|▁parent|▁promised|▁us|▁a|▁ju|ice|.,"[-11.423389434814453, -8.865171432495117, -12.10743522644043, -6.28994083404541, -1.8127697706222534, -8.458373069763184, -0.44793301820755005, -5.331972122192383]"
a professor promised a chicken to him .,PD,PROMISE,A,to,-58.55156707763672,▁A|▁professor|▁promised|▁a|▁ch|icken|▁to|▁him|.,"[-11.423389434814453, -8.932820320129395, -12.805083274841309, -2.603069543838501, -9.98854923248291, -0.39128491282463074, -0.6588844060897827, -9.075105667114258, -2.6733827590942383]"
a professor promised him a chicken .,DO,PROMISE,A,to,-52.84639739990234,▁A|▁professor|▁promised|▁him|▁a|▁ch|icken|.,"[-11.423389434814453, -8.932820320129395, -12.805083274841309, -7.038094997406006, -0.43688875436782837, -8.589889526367188, -0.7716931700706482, -2.848538875579834]"
a mayor promised a tea to him .,PD,PROMISE,A,to,-63.37384796142578,▁A|▁mayor|▁promised|▁a|▁tea|▁to|▁him|.,"[-11.423389434814453, -10.422484397888184, -10.595759391784668, -2.8993582725524902, -10.811847686767578, -4.274564743041992, -10.894184112548828, -2.0522570610046387]"
a mayor promised him a tea .,DO,PROMISE,A,to,-58.00658416748047,▁A|▁mayor|▁promised|▁him|▁a|▁tea|.,"[-11.423389434814453, -10.422484397888184, -10.595760345458984, -8.380277633666992, -0.6245912313461304, -12.305523872375488, -4.254560947418213]"
a woman promised a beer to you .,PD,PROMISE,A,to,-55.18315124511719,▁A|▁woman|▁promised|▁a|▁be|er|▁to|▁you|.,"[-11.423389434814453, -5.819215774536133, -12.60299301147461, -3.639237403869629, -7.953390121459961, -0.5542067289352417, -0.7199509739875793, -10.28346061706543, -2.1873059272766113]"
a woman promised you a beer .,DO,PROMISE,A,to,-48.973175048828125,▁A|▁woman|▁promised|▁you|▁a|▁be|er|.,"[-11.423389434814453, -5.819215774536133, -12.60299301147461, -8.481710433959961, -1.208404779434204, -6.678899765014648, -0.6359453797340393, -2.122617721557617]"
a winner promised a coffee to him .,PD,PROMISE,A,to,-65.38897705078125,▁A|▁winner|▁promised|▁a|▁coffee|▁to|▁him|.,"[-11.423389434814453, -10.87545108795166, -12.310155868530273, -4.630673408508301, -10.366339683532715, -5.562534332275391, -7.791443824768066, -2.4289913177490234]"
a winner promised him a coffee .,DO,PROMISE,A,to,-54.48338317871094,▁A|▁winner|▁promised|▁him|▁a|▁coffee|.,"[-11.423389434814453, -10.87545108795166, -12.310154914855957, -6.61726188659668, -1.2324402332305908, -9.31454086303711, -2.7101471424102783]"
a minister promised a crystal to him .,PD,PROMISE,A,to,-60.24639892578125,▁A|▁minister|▁promised|▁a|▁cry|stal|▁to|▁him|.,"[-11.423389434814453, -10.031993865966797, -9.480036735534668, -2.826298475265503, -9.369997024536133, -0.373108834028244, -5.581658363342285, -8.052101135253906, -3.107816219329834]"
a minister promised him a crystal .,DO,PROMISE,A,to,-54.27074432373047,▁A|▁minister|▁promised|▁him|▁a|▁cry|stal|.,"[-11.423389434814453, -10.031993865966797, -9.480037689208984, -6.418700218200684, -0.9094436168670654, -12.101104736328125, -0.014997114427387714, -3.891080379486084]"
an adult promised a computer to you .,PD,PROMISE,A,to,-58.4251708984375,▁An|▁adult|▁promised|▁a|▁computer|▁to|▁you|.,"[-11.601554870605469, -7.422977447509766, -13.75214958190918, -1.7391489744186401, -12.131498336791992, -0.6679133176803589, -8.684586524963379, -2.425351619720459]"
