text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
a mother bought a chicken for us .,PD,BUY,A,for,-39.20878219604492,▁A|▁mother|▁bought|▁a|▁ch|icken|▁for|▁us|.,"[-4.20621395111084, -7.542549133300781, -7.88107967376709, -0.9171671271324158, -5.540621757507324, -0.7235090732574463, -2.0034258365631104, -8.534696578979492, -1.8595200777053833]"
a mother bought us a chicken .,DO,BUY,A,for,-37.60611724853516,▁A|▁mother|▁bought|▁us|▁a|▁ch|icken|.,"[-4.20621395111084, -7.542549133300781, -7.881077766418457, -8.031455993652344, -1.2784148454666138, -5.086545944213867, -1.0699735879898071, -2.5098845958709717]"
an actor bought a pie for you .,PD,BUY,A,for,-44.14701461791992,▁An|▁actor|▁bought|▁a|▁pie|▁for|▁you|.,"[-6.080687522888184, -7.308281898498535, -9.693266868591309, -0.8039325475692749, -9.670485496520996, -1.9962732791900635, -7.289703845977783, -1.3043814897537231]"
an actor bought you a pie .,DO,BUY,A,for,-40.14259338378906,▁An|▁actor|▁bought|▁you|▁a|▁pie|.,"[-6.080687522888184, -7.308281898498535, -9.693266868591309, -7.564878940582275, -0.978432297706604, -7.258437633514404, -1.25860595703125]"
a mother bought an anchor for me .,PD,BUY,A,for,-40.79380035400391,▁A|▁mother|▁bought|▁an|▁anchor|▁for|▁me|.,"[-4.20621395111084, -7.542549133300781, -7.881077766418457, -3.559044361114502, -8.811452865600586, -1.491687297821045, -5.708271503448486, -1.5935046672821045]"
a mother bought me an anchor .,DO,BUY,A,for,-38.4954719543457,▁A|▁mother|▁bought|▁me|▁an|▁anchor|.,"[-4.20621395111084, -7.542549133300781, -7.88107967376709, -4.893718242645264, -3.5642101764678955, -8.097366333007812, -2.3103344440460205]"
the princess caught the pot for me .,PD,CATCH,THE,for,-43.88288497924805,▁The|▁prin|cess|▁caught|▁the|▁pot|▁for|▁me|.,"[-3.6788957118988037, -10.97946548461914, -0.03886023163795471, -8.339033126831055, -1.676336646080017, -8.24554443359375, -6.620487213134766, -3.159407138824463, -1.1448545455932617]"
the princess caught me the pot .,DO,CATCH,THE,for,-48.75324249267578,▁The|▁prin|cess|▁caught|▁me|▁the|▁pot|.,"[-3.6788957118988037, -10.97946548461914, -0.03886046260595322, -8.339033126831055, -4.240528583526611, -5.893808364868164, -12.322094917297363, -3.260556697845459]"
the lady caught the plate for it .,PD,CATCH,THE,for,-47.286407470703125,▁The|▁lady|▁caught|▁the|▁plate|▁for|▁it|.,"[-3.6788957118988037, -10.159488677978516, -8.01992130279541, -2.0632004737854004, -9.634584426879883, -6.238215923309326, -4.982577323913574, -2.5095200538635254]"
the lady caught it the plate .,DO,CATCH,THE,for,-45.34248352050781,▁The|▁lady|▁caught|▁it|▁the|▁plate|.,"[-3.6788957118988037, -10.159488677978516, -8.019920349121094, -5.738761901855469, -5.0272345542907715, -10.526329040527344, -2.1918537616729736]"
the boy caught the log for it .,PD,CATCH,THE,for,-45.68998718261719,▁The|▁boy|▁caught|▁the|▁log|▁for|▁it|.,"[-3.6788957118988037, -8.780912399291992, -7.97188138961792, -1.711952567100525, -9.291753768920898, -6.167797565460205, -4.723248481750488, -3.363546371459961]"
the boy caught it the log .,DO,CATCH,THE,for,-44.84527206420898,▁The|▁boy|▁caught|▁it|▁the|▁log|.,"[-3.6788957118988037, -8.780912399291992, -7.971880912780762, -5.080103397369385, -5.322947025299072, -11.458290100097656, -2.552241325378418]"
the opponent caught the cigarette for us .,PD,CATCH,THE,for,-50.59407806396485,▁The|▁oppon|ent|▁caught|▁the|▁cig|aret|te|▁for|▁us|.,"[-3.6788957118988037, -11.651771545410156, -0.8993584513664246, -8.921527862548828, -1.9271621704101562, -9.91568660736084, -0.18234564363956451, -0.0009732277248986065, -6.619353771209717, -5.506518840789795, -1.2904818058013916]"
the opponent caught us the cigarette .,DO,CATCH,THE,for,-51.03464126586914,▁The|▁oppon|ent|▁caught|▁us|▁the|▁cig|aret|te|.,"[-3.6788957118988037, -11.651771545410156, -0.8993584513664246, -8.921526908874512, -4.562056541442871, -6.888900279998779, -11.849448204040527, -0.36984172463417053, -0.002642237115651369, -2.210196018218994]"
the president caught the television for me .,PD,CATCH,THE,for,-48.55092239379883,▁The|▁president|▁caught|▁the|▁television|▁for|▁me|.,"[-3.6788957118988037, -7.8906145095825195, -9.965266227722168, -2.1507070064544678, -8.520952224731445, -7.780137062072754, -7.209406852722168, -1.3549422025680542]"
the president caught me the television .,DO,CATCH,THE,for,-47.260250091552734,▁The|▁president|▁caught|▁me|▁the|▁television|.,"[-3.6788957118988037, -7.8906145095825195, -9.965266227722168, -4.543827056884766, -6.50541353225708, -12.334324836730957, -2.3419058322906494]"
the writer caught the iron for her .,PD,CATCH,THE,for,-44.65478515625,▁The|▁writer|▁caught|▁the|▁iron|▁for|▁her|.,"[-3.6788957118988037, -8.842855453491211, -9.889473915100098, -1.8607271909713745, -9.087764739990234, -5.356562614440918, -3.5560269355773926, -2.382476568222046]"
the writer caught her the iron .,DO,CATCH,THE,for,-48.55291748046875,▁The|▁writer|▁caught|▁her|▁the|▁iron|.,"[-3.6788957118988037, -8.842855453491211, -9.889474868774414, -4.323072910308838, -6.958502769470215, -11.357036590576172, -3.503079891204834]"
the doctor caught the glass for them .,PD,CATCH,THE,for,-44.3479118347168,▁The|▁doctor|▁caught|▁the|▁glass|▁for|▁them|.,"[-3.6788957118988037, -8.731461524963379, -8.063604354858398, -1.7039804458618164, -7.6515960693359375, -7.353384017944336, -5.950685501098633, -1.2143064737319946]"
the doctor caught them the glass .,DO,CATCH,THE,for,-45.6706428527832,▁The|▁doctor|▁caught|▁them|▁the|▁glass|.,"[-3.6788957118988037, -8.731461524963379, -8.063605308532715, -4.923727989196777, -4.906956195831299, -11.85122299194336, -3.514772415161133]"
the soldier caught the machine for us .,PD,CATCH,THE,for,-44.9879035949707,▁The|▁soldier|▁caught|▁the|▁machine|▁for|▁us|.,"[-3.6788957118988037, -10.88179874420166, -7.314503192901611, -1.9296541213989258, -7.961947441101074, -6.514131546020508, -5.384866714477539, -1.3221077919006348]"
the soldier caught us the machine .,DO,CATCH,THE,for,-48.30248641967773,▁The|▁soldier|▁caught|▁us|▁the|▁machine|.,"[-3.6788957118988037, -10.88179874420166, -7.314501762390137, -5.672125816345215, -5.7265777587890625, -11.826455116271973, -3.2021279335021973]"
the soldier caught the machine for them .,PD,CATCH,THE,for,-44.90303039550781,▁The|▁soldier|▁caught|▁the|▁machine|▁for|▁them|.,"[-3.6788957118988037, -10.88179874420166, -7.314503192901611, -1.9296541213989258, -7.961947441101074, -6.514131546020508, -5.415355682373047, -1.2067433595657349]"
the soldier caught them the machine .,DO,CATCH,THE,for,-46.96833038330078,▁The|▁soldier|▁caught|▁them|▁the|▁machine|.,"[-3.6788957118988037, -10.88179874420166, -7.314501762390137, -5.026551246643066, -5.592926502227783, -11.279085159301758, -3.194570541381836]"
the reader caught the pot for us .,PD,CATCH,THE,for,-46.93717956542969,▁The|▁reader|▁caught|▁the|▁pot|▁for|▁us|.,"[-3.6788957118988037, -10.252909660339355, -8.550458908081055, -2.2985429763793945, -9.169319152832031, -6.353153228759766, -5.263330459594727, -1.3705676794052124]"
the reader caught us the pot .,DO,CATCH,THE,for,-49.527976989746094,▁The|▁reader|▁caught|▁us|▁the|▁pot|.,"[-3.6788957118988037, -10.252909660339355, -8.550457954406738, -5.502767562866211, -5.689640522003174, -12.609423637390137, -3.2438817024230957]"
the president caught the bell for me .,PD,CATCH,THE,for,-44.192169189453125,▁The|▁president|▁caught|▁the|▁bell|▁for|▁me|.,"[-3.6788957118988037, -7.8906145095825195, -9.965266227722168, -2.1507070064544678, -10.904805183410645, -3.6811716556549072, -4.647972583770752, -1.2727347612380981]"
the president caught me the bell .,DO,CATCH,THE,for,-46.95977020263672,▁The|▁president|▁caught|▁me|▁the|▁bell|.,"[-3.6788957118988037, -7.8906145095825195, -9.965266227722168, -4.543827056884766, -6.50541353225708, -12.265519142150879, -2.1102330684661865]"
the leader caught the iron for us .,PD,CATCH,THE,for,-48.2996940612793,▁The|▁leader|▁caught|▁the|▁iron|▁for|▁us|.,"[-3.6788957118988037, -9.022970199584961, -11.7437162399292, -1.936673641204834, -8.735105514526367, -6.578336238861084, -5.156160354614258, -1.447832703590393]"
the leader caught us the iron .,DO,CATCH,THE,for,-51.28978729248047,▁The|▁leader|▁caught|▁us|▁the|▁iron|.,"[-3.6788957118988037, -9.022970199584961, -11.743718147277832, -4.593961715698242, -5.896390914916992, -12.44336986541748, -3.910485029220581]"
the employee caught the coat for you .,PD,CATCH,THE,for,-47.07902145385742,▁The|▁employee|▁caught|▁the|▁coat|▁for|▁you|.,"[-3.6788957118988037, -10.098588943481445, -9.45237922668457, -2.482882261276245, -9.671130180358887, -5.615024566650391, -4.718749046325684, -1.3613710403442383]"
the employee caught you the coat .,DO,CATCH,THE,for,-49.776893615722656,▁The|▁employee|▁caught|▁you|▁the|▁coat|.,"[-3.6788957118988037, -10.098588943481445, -9.452378273010254, -7.3587799072265625, -6.602527618408203, -10.407194137573242, -2.1785290241241455]"
the worker caught the key for you .,PD,CATCH,THE,for,-45.03336715698242,▁The|▁worker|▁caught|▁the|▁key|▁for|▁you|.,"[-3.6788957118988037, -11.197181701660156, -8.77273941040039, -3.0195469856262207, -7.681841850280762, -5.452136039733887, -3.9590904712677, -1.2719337940216064]"
the worker caught you the key .,DO,CATCH,THE,for,-47.9614143371582,▁The|▁worker|▁caught|▁you|▁the|▁key|.,"[-3.6788957118988037, -11.197181701660156, -8.772738456726074, -9.111933708190918, -5.234988212585449, -7.492127418518066, -2.4735472202301025]"
the winner caught the bottle for it .,PD,CATCH,THE,for,-49.95843124389648,▁The|▁winner|▁caught|▁the|▁bott|le|▁for|▁it|.,"[-3.6788957118988037, -8.547893524169922, -13.620265007019043, -1.6340948343276978, -8.460766792297363, -0.05497167259454727, -5.5524516105651855, -6.358557224273682, -2.0505378246307373]"
the winner caught it the bottle .,DO,CATCH,THE,for,-49.03866195678711,▁The|▁winner|▁caught|▁it|▁the|▁bott|le|.,"[-3.6788957118988037, -8.547893524169922, -13.620264053344727, -5.164037227630615, -4.893567085266113, -9.688958168029785, -0.031014498323202133, -3.414032459259033]"
the brother caught the newspaper for you .,PD,CATCH,THE,for,-48.08111190795898,▁The|▁brother|▁caught|▁the|▁newspaper|▁for|▁you|.,"[-3.6788957118988037, -10.64393424987793, -10.792675018310547, -1.8570557832717896, -8.10154914855957, -6.346016883850098, -5.5280914306640625, -1.132892370223999]"
the brother caught you the newspaper .,DO,CATCH,THE,for,-48.30813980102539,▁The|▁brother|▁caught|▁you|▁the|▁newspaper|.,"[-3.6788957118988037, -10.64393424987793, -10.792675018310547, -6.4402899742126465, -5.163949012756348, -9.584854125976562, -2.003544330596924]"
the professor caught the anchor for me .,PD,CATCH,THE,for,-45.51854705810547,▁The|▁professor|▁caught|▁the|▁anchor|▁for|▁me|.,"[-3.6788957118988037, -10.660238265991211, -7.9267988204956055, -1.7590001821517944, -10.668359756469727, -5.1522932052612305, -4.535119533538818, -1.1378417015075684]"
the professor caught me the anchor .,DO,CATCH,THE,for,-47.58851623535156,▁The|▁professor|▁caught|▁me|▁the|▁anchor|.,"[-3.6788957118988037, -10.660238265991211, -7.926798343658447, -2.1356091499328613, -6.010706424713135, -14.234864234924316, -2.941405773162842]"
the attorney caught the cup for me .,PD,CATCH,THE,for,-48.40398788452149,▁The|▁att|orney|▁caught|▁the|▁cup|▁for|▁me|.,"[-3.6788957118988037, -8.948784828186035, -1.8549704551696777, -10.94180965423584, -2.297597885131836, -10.80338191986084, -6.013165473937988, -2.6049611568450928, -1.260422706604004]"
the attorney caught me the cup .,DO,CATCH,THE,for,-51.36328125,▁The|▁att|orney|▁caught|▁me|▁the|▁cup|.,"[-3.6788957118988037, -8.948784828186035, -1.854968786239624, -10.94180965423584, -4.5111613273620605, -5.941095352172852, -12.73531723022461, -2.751246929168701]"
the chief caught the log for us .,PD,CATCH,THE,for,-47.98211288452149,▁The|▁chief|▁caught|▁the|▁log|▁for|▁us|.,"[-3.6788957118988037, -8.581487655639648, -12.390132904052734, -1.5944105386734009, -9.370927810668945, -6.167144775390625, -4.811463356018066, -1.3876532316207886]"
the chief caught us the log .,DO,CATCH,THE,for,-50.92310333251953,▁The|▁chief|▁caught|▁us|▁the|▁log|.,"[-3.6788957118988037, -8.581487655639648, -12.390132904052734, -4.559760570526123, -5.554460048675537, -12.298044204711914, -3.860322952270508]"
the worker caught the camera for him .,PD,CATCH,THE,for,-45.93318939208984,▁The|▁worker|▁caught|▁the|▁camera|▁for|▁him|.,"[-3.6788957118988037, -11.197181701660156, -8.77273941040039, -3.0195469856262207, -6.796626091003418, -5.083514213562012, -5.966058254241943, -1.4186286926269531]"
the worker caught him the camera .,DO,CATCH,THE,for,-47.27072525024414,▁The|▁worker|▁caught|▁him|▁the|▁camera|.,"[-3.6788957118988037, -11.197181701660156, -8.772738456726074, -7.52297306060791, -5.339967727661133, -8.296504974365234, -2.4624640941619873]"
the attorney caught the card for him .,PD,CATCH,THE,for,-47.72581481933594,▁The|▁att|orney|▁caught|▁the|▁card|▁for|▁him|.,"[-3.6788957118988037, -8.948784828186035, -1.8549704551696777, -10.94180965423584, -2.297597885131836, -9.138083457946777, -5.183858394622803, -4.437230110168457, -1.2445878982543945]"
the attorney caught him the card .,DO,CATCH,THE,for,-49.679298400878906,▁The|▁att|orney|▁caught|▁him|▁the|▁card|.,"[-3.6788957118988037, -8.948784828186035, -1.854968786239624, -10.94180965423584, -5.333767414093018, -6.073269844055176, -10.422916412353516, -2.4248836040496826]"
the guest caught the pot for me .,PD,CATCH,THE,for,-44.5575065612793,▁The|▁guest|▁caught|▁the|▁pot|▁for|▁me|.,"[-3.6788957118988037, -9.684369087219238, -9.789794921875, -1.9451282024383545, -8.15993595123291, -5.810347557067871, -4.183601379394531, -1.305431842803955]"
the guest caught me the pot .,DO,CATCH,THE,for,-48.837677001953125,▁The|▁guest|▁caught|▁me|▁the|▁pot|.,"[-3.6788957118988037, -9.684369087219238, -9.789793014526367, -2.92216420173645, -7.422711372375488, -12.32392692565918, -3.015820026397705]"
the employer caught the television for them .,PD,CATCH,THE,for,-51.85626602172852,▁The|▁employ|er|▁caught|▁the|▁television|▁for|▁them|.,"[-3.6788957118988037, -9.806510925292969, -1.1683833599090576, -10.790529251098633, -1.7990937232971191, -11.008515357971191, -6.051483154296875, -6.2663798332214355, -1.2864731550216675]"
the employer caught them the television .,DO,CATCH,THE,for,-50.88863754272461,▁The|▁employ|er|▁caught|▁them|▁the|▁television|.,"[-3.6788957118988037, -9.806510925292969, -1.168388843536377, -10.790531158447266, -4.94797945022583, -6.220512390136719, -11.669332504272461, -2.6064882278442383]"
the girl caught the iron for him .,PD,CATCH,THE,for,-39.939453125,▁The|▁girl|▁caught|▁the|▁iron|▁for|▁him|.,"[-3.6788957118988037, -8.761102676391602, -7.619057655334473, -2.0178542137145996, -9.202215194702148, -5.395350933074951, -1.9595963954925537, -1.3053812980651855]"
the girl caught him the iron .,DO,CATCH,THE,for,-46.599246978759766,▁The|▁girl|▁caught|▁him|▁the|▁iron|.,"[-3.6788957118988037, -8.761102676391602, -7.61905574798584, -4.295633792877197, -6.552802085876465, -12.612571716308594, -3.079181432723999]"
the man caught the bag for her .,PD,CATCH,THE,for,-37.794681549072266,▁The|▁man|▁caught|▁the|▁bag|▁for|▁her|.,"[-3.6788957118988037, -7.1602463722229, -7.1385674476623535, -3.7463059425354004, -7.221030235290527, -5.902922630310059, -1.8923821449279785, -1.0543301105499268]"
the man caught her the bag .,DO,CATCH,THE,for,-42.50750350952149,▁The|▁man|▁caught|▁her|▁the|▁bag|.,"[-3.6788957118988037, -7.1602463722229, -7.138566017150879, -6.200465202331543, -7.375332355499268, -8.811327934265137, -2.142669200897217]"
a partner caught a key for me .,PD,CATCH,A,for,-46.68750381469727,▁A|▁partner|▁caught|▁a|▁key|▁for|▁me|.,"[-4.20621395111084, -9.659964561462402, -9.294791221618652, -3.9390130043029785, -7.770088195800781, -6.081300258636475, -3.8965377807617188, -1.8395955562591553]"
a partner caught me a key .,DO,CATCH,A,for,-44.55144500732422,▁A|▁partner|▁caught|▁me|▁a|▁key|.,"[-4.20621395111084, -9.659964561462402, -9.294794082641602, -3.9128499031066895, -5.275399684906006, -9.110602378845215, -3.091623306274414]"
a student caught a motor for it .,PD,CATCH,A,for,-47.45450210571289,▁A|▁student|▁caught|▁a|▁motor|▁for|▁it|.,"[-4.20621395111084, -7.0499114990234375, -8.18245792388916, -3.285248279571533, -7.81435489654541, -8.551697731018066, -6.775142192840576, -1.5894792079925537]"
a student caught it a motor .,DO,CATCH,A,for,-47.40170669555664,▁A|▁student|▁caught|▁it|▁a|▁motor|.,"[-4.20621395111084, -7.0499114990234375, -8.182458877563477, -7.928901672363281, -5.544703483581543, -8.731849670410156, -5.757667541503906]"
a winner caught an engine for you .,PD,CATCH,A,for,-54.448978424072266,▁A|▁winner|▁caught|▁an|▁engine|▁for|▁you|.,"[-4.20621395111084, -10.020166397094727, -12.37786865234375, -5.970834732055664, -9.094597816467285, -4.4286675453186035, -6.674349308013916, -1.6762827634811401]"
