text,structure,verb,det,prep,tokens,log_prob_tokens,log_prob
a cop purchased a juice for him .,PD,PURCHASE,A,for,"['A', ' cop', ' purchased', ' a', ' juice', ' for', ' him', '.']","[-4.116546, -8.940088, -10.896811, -0.44814837, -9.2351055, -3.274663, -3.8673558, -2.2428913]",-43.0216064453125
a cop purchased him a juice .,DO,PURCHASE,A,for,"['A', ' cop', ' purchased', ' him', ' a', ' juice', '.']","[-4.116546, -8.940088, -10.896811, -7.5926795, -0.8055546, -7.5139093, -2.7581944]",-42.623783111572266
a teacher purchased a telephone for me .,PD,PURCHASE,A,for,"['A', ' teacher', ' purchased', ' a', ' telephone', ' for', ' me', '.']","[-4.116546, -8.0846195, -10.309038, -0.9097124, -8.153614, -1.73838, -10.093511, -1.8678772]",-45.27329635620117
a teacher purchased me a telephone .,DO,PURCHASE,A,for,"['A', ' teacher', ' purchased', ' me', ' a', ' telephone', '.']","[-4.116546, -8.0846195, -10.309038, -6.530806, -0.7034164, -9.091763, -2.4914398]",-41.32762908935547
a guy purchased a beer for them .,PD,PURCHASE,A,for,"['A', ' guy', ' purchased', ' a', ' beer', ' for', ' them', '.']","[-4.116546, -8.156885, -8.791947, -0.5004528, -7.329258, -2.5866337, -8.326059, -2.1192422]",-41.92702865600586
a guy purchased them a beer .,DO,PURCHASE,A,for,"['A', ' guy', ' purchased', ' them', ' a', ' beer', '.']","[-4.116546, -8.156885, -8.791947, -8.441859, -3.8767214, -5.099207, -2.150468]",-40.63363265991211
a lady purchased a chocolate for us .,PD,PURCHASE,A,for,"['A', ' lady', ' purchased', ' a', ' chocolate', ' for', ' us', '.']","[-4.116546, -8.180323, -8.579119, -0.67732924, -6.3123403, -4.8388886, -6.160543, -2.2952476]",-41.16033554077149
a lady purchased us a chocolate .,DO,PURCHASE,A,for,"['A', ' lady', ' purchased', ' us', ' a', ' chocolate', '.']","[-4.116546, -8.180323, -8.579119, -7.0601416, -0.9820317, -6.276508, -6.295895]",-41.49056243896485
a candidate purchased a guitar for him .,PD,PURCHASE,A,for,"['A', ' candidate', ' purchased', ' a', ' guitar', ' for', ' him', '.']","[-4.116546, -9.020166, -11.176625, -0.9464195, -10.091791, -2.1896863, -6.6148505, -3.215056]",-47.37113952636719
a candidate purchased him a guitar .,DO,PURCHASE,A,for,"['A', ' candidate', ' purchased', ' him', ' a', ' guitar', '.']","[-4.116546, -9.020166, -11.176625, -9.672982, -1.9071028, -6.852361, -2.2075644]",-44.953346252441406
a mayor purchased a beer for you .,PD,PURCHASE,A,for,"['A', ' mayor', ' purchased', ' a', ' beer', ' for', ' you', '.']","[-4.116546, -10.680811, -10.660509, -0.9233697, -8.590853, -2.1262012, -7.90144, -2.0554526]",-47.0551872253418
a mayor purchased you a beer .,DO,PURCHASE,A,for,"['A', ' mayor', ' purchased', ' you', ' a', ' beer', '.']","[-4.116546, -10.680811, -10.660509, -9.958526, -0.9547165, -4.3366795, -2.049208]",-42.75699615478516
a student purchased a crystal for us .,PD,PURCHASE,A,for,"['A', ' student', ' purchased', ' a', ' crystal', ' for', ' us', '.']","[-4.116546, -7.2154784, -10.238407, -0.55998176, -10.29136, -3.5785732, -7.1530128, -2.7827282]",-45.93608093261719
a student purchased us a crystal .,DO,PURCHASE,A,for,"['A', ' student', ' purchased', ' us', ' a', ' crystal', '.']","[-4.116546, -7.2154784, -10.238407, -8.837325, -1.0432061, -10.307125, -3.9036841]",-45.66177368164063
a buddy purchased a coat for me .,PD,PURCHASE,A,for,"['A', ' buddy', ' purchased', ' a', ' coat', ' for', ' me', '.']","[-4.116546, -10.491358, -8.409907, -0.8482768, -10.087759, -1.8431935, -2.1271024, -2.8644245]",-40.78856658935547
a buddy purchased me a coat .,DO,PURCHASE,A,for,"['A', ' buddy', ' purchased', ' me', ' a', ' coat', '.']","[-4.116546, -10.491358, -8.409907, -3.0904644, -0.743295, -8.888901, -3.1428843]",-38.88335800170898
a singer purchased a tea for him .,PD,PURCHASE,A,for,"['A', ' singer', ' purchased', ' a', ' tea', ' for', ' him', '.']","[-4.116546, -9.465479, -11.223215, -0.603204, -8.712793, -4.964796, -4.8351536, -2.4519258]",-46.37311553955078
a singer purchased him a tea .,DO,PURCHASE,A,for,"['A', ' singer', ' purchased', ' him', ' a', ' tea', '.']","[-4.116546, -9.465479, -11.223215, -8.872735, -3.3009114, -7.916541, -4.5298996]",-49.42532730102539
a colonel purchased a crystal for them .,PD,PURCHASE,A,for,"['A', ' colon', 'el', ' purchased', ' a', ' crystal', ' for', ' them', '.']","[-4.116546, -10.748194, -2.8993, -11.653049, -0.5718513, -11.446896, -5.61936, -9.873835, -2.0265493]",-58.95557403564453
a colonel purchased them a crystal .,DO,PURCHASE,A,for,"['A', ' colon', 'el', ' purchased', ' them', ' a', ' crystal', '.']","[-4.116546, -10.748194, -2.8993, -11.653049, -8.185133, -4.029712, -10.395987, -4.4669867]",-56.494911193847656
a daughter purchased a cheese for you .,PD,PURCHASE,A,for,"['A', ' daughter', ' purchased', ' a', ' cheese', ' for', ' you', '.']","[-4.116546, -9.476221, -10.080326, -0.6930654, -10.359594, -4.832638, -7.086243, -1.9792287]",-48.62386322021485
a daughter purchased you a cheese .,DO,PURCHASE,A,for,"['A', ' daughter', ' purchased', ' you', ' a', ' cheese', '.']","[-4.116546, -9.476221, -10.080326, -10.204784, -0.8618486, -7.9461927, -5.8647957]",-48.55071640014648
a singer purchased a coffee for her .,PD,PURCHASE,A,for,"['A', ' singer', ' purchased', ' a', ' coffee', ' for', ' her', '.']","[-4.116546, -9.465479, -11.223215, -0.603204, -7.755762, -4.415018, -2.97544, -7.649749]",-48.20441436767578
a singer purchased her a coffee .,DO,PURCHASE,A,for,"['A', ' singer', ' purchased', ' her', ' a', ' coffee', '.']","[-4.116546, -9.465479, -11.223215, -3.7672665, -5.734517, -7.672517, -2.980996]",-44.96053314208984
a scientist purchased a meal for you .,PD,PURCHASE,A,for,"['A', ' scientist', ' purchased', ' a', ' meal', ' for', ' you', '.']","[-4.116546, -9.70669, -10.8017, -0.66393685, -9.436065, -2.1477785, -7.6559143, -2.2082276]",-46.73685836791992
a scientist purchased you a meal .,DO,PURCHASE,A,for,"['A', ' scientist', ' purchased', ' you', ' a', ' meal', '.']","[-4.116546, -9.70669, -10.8017, -10.007687, -1.0924253, -5.6276164, -2.0218403]",-43.37450408935547
a mother purchased a chocolate for us .,PD,PURCHASE,A,for,"['A', ' mother', ' purchased', ' a', ' chocolate', ' for', ' us', '.']","[-4.116546, -7.195947, -9.989593, -0.6867443, -5.9534383, -4.107404, -7.957905, -2.0199883]",-42.027565002441406
a mother purchased us a chocolate .,DO,PURCHASE,A,for,"['A', ' mother', ' purchased', ' us', ' a', ' chocolate', '.']","[-4.116546, -7.195947, -9.989593, -9.257057, -1.0149399, -6.5336256, -6.1059275]",-44.2136344909668
the husband saved the plate for her .,PD,SAVE,THE,for,"['The', ' husband', ' saved', ' the', ' plate', ' for', ' her', '.']","[-3.1868587, -9.547127, -10.756297, -1.5117565, -9.792544, -2.315089, -3.2408357, -1.963528]",-42.31404113769531
the husband saved her the plate .,DO,SAVE,THE,for,"['The', ' husband', ' saved', ' her', ' the', ' plate', '.']","[-3.1868587, -9.547127, -10.756297, -3.1680064, -5.722727, -8.868168, -2.5395145]",-43.788700103759766
the uncle saved the juice for him .,PD,SAVE,THE,for,"['The', ' uncle', ' saved', ' the', ' juice', ' for', ' him', '.']","[-3.1868587, -12.957771, -9.801017, -1.46669, -11.354708, -2.6384459, -4.1832013, -1.9000828]",-47.48877334594727
the uncle saved him the juice .,DO,SAVE,THE,for,"['The', ' uncle', ' saved', ' him', ' the', ' juice', '.']","[-3.1868587, -12.957771, -9.801017, -3.4588776, -4.100541, -9.529923, -2.5082598]",-45.543251037597656
the sheriff saved the box for me .,PD,SAVE,THE,for,"['The', ' sheriff', ' saved', ' the', ' box', ' for', ' me', '.']","[-3.1868587, -10.107674, -10.220467, -1.1038406, -9.239997, -3.0672178, -1.6818639, -1.695511]",-40.30343246459961
the sheriff saved me the box .,DO,SAVE,THE,for,"['The', ' sheriff', ' saved', ' me', ' the', ' box', '.']","[-3.1868587, -10.107674, -10.220467, -3.033528, -3.577117, -9.840251, -2.0880532]",-42.05394744873047
the worker saved the anchor for them .,PD,SAVE,THE,for,"['The', ' worker', ' saved', ' the', ' anchor', ' for', ' them', '.']","[-3.1868587, -11.131111, -9.737077, -1.2091368, -10.77704, -3.7704463, -7.041404, -1.9612279]",-48.814300537109375
the worker saved them the anchor .,DO,SAVE,THE,for,"['The', ' worker', ' saved', ' them', ' the', ' anchor', '.']","[-3.1868587, -11.131111, -9.737077, -6.1114807, -4.2528477, -12.044691, -2.8564472]",-49.32051086425781
the buddy saved the juice for you .,PD,SAVE,THE,for,"['The', ' buddy', ' saved', ' the', ' juice', ' for', ' you', '.']","[-3.1868587, -12.221016, -10.991491, -1.9802952, -10.484547, -2.3806453, -3.7886443, -1.7299151]",-46.76341247558594
the buddy saved you the juice .,DO,SAVE,THE,for,"['The', ' buddy', ' saved', ' you', ' the', ' juice', '.']","[-3.1868587, -12.221016, -10.991491, -4.96467, -2.9576373, -10.085515, -2.409091]",-46.81627655029297
the aunt saved the meal for me .,PD,SAVE,THE,for,"['The', ' aunt', ' saved', ' the', ' meal', ' for', ' me', '.']","[-3.1855924, -13.289259, -9.591803, -1.3786831, -9.488776, -2.3478777, -2.5686357, -1.7097335]",-43.56035614013672
the aunt saved me the meal .,DO,SAVE,THE,for,"['The', ' aunt', ' saved', ' me', ' the', ' meal', '.']","[-3.1868587, -13.288338, -9.5909815, -3.292777, -3.1434703, -8.029292, -2.3026052]",-42.83432388305664
the attorney saved the beer for us .,PD,SAVE,THE,for,"['The', ' attorney', ' saved', ' the', ' beer', ' for', ' us', '.']","[-3.1868587, -9.6525955, -13.942877, -2.351427, -10.251748, -2.0854456, -3.8742285, -1.7605193]",-47.1057014465332
the attorney saved us the beer .,DO,SAVE,THE,for,"['The', ' attorney', ' saved', ' us', ' the', ' beer', '.']","[-3.1868587, -9.6525955, -13.942877, -2.413927, -4.315895, -12.436113, -2.5254903]",-48.4737548828125
the student saved the anchor for her .,PD,SAVE,THE,for,"['The', ' student', ' saved', ' the', ' anchor', ' for', ' her', '.']","[-3.1868587, -8.594002, -11.611928, -1.5564563, -11.874013, -3.6558387, -2.9994462, -5.6768627]",-49.15540313720703
the student saved her the anchor .,DO,SAVE,THE,for,"['The', ' student', ' saved', ' her', ' the', ' anchor', '.']","[-3.1868587, -8.594002, -11.611928, -2.8064563, -6.4067745, -11.186531, -3.3900096]",-47.182559967041016
the son saved the wire for you .,PD,SAVE,THE,for,"['The', ' son', ' saved', ' the', ' wire', ' for', ' you', '.']","[-3.1868587, -8.910408, -12.457763, -1.7978116, -11.9717655, -3.7496123, -4.922106, -1.6174698]",-48.6137924194336
the son saved you the wire .,DO,SAVE,THE,for,"['The', ' son', ' saved', ' you', ' the', ' wire', '.']","[-3.1868587, -8.910408, -12.457763, -6.618124, -4.557895, -10.234772, -2.658152]",-48.62397003173828
the uncle saved the tea for you .,PD,SAVE,THE,for,"['The', ' uncle', ' saved', ' the', ' tea', ' for', ' you', '.']","[-3.1868587, -12.957771, -9.801017, -1.46669, -9.145723, -3.4164848, -4.4498787, -1.6235865]",-46.04800796508789
the uncle saved you the tea .,DO,SAVE,THE,for,"['The', ' uncle', ' saved', ' you', ' the', ' tea', '.']","[-3.1868587, -12.957771, -9.801017, -5.681534, -3.188932, -9.135545, -2.3933067]",-46.34496307373047
the writer saved the beer for it .,PD,SAVE,THE,for,"['The', ' writer', ' saved', ' the', ' beer', ' for', ' it', '.']","[-3.1868587, -8.906502, -10.7534075, -2.50776, -10.608478, -1.7696272, -7.7756724, -2.6955726]",-48.20387649536133
the writer saved it the beer .,DO,SAVE,THE,for,"['The', ' writer', ' saved', ' it', ' the', ' beer', '.']","[-3.1868587, -8.906502, -10.7534075, -4.835885, -6.4109035, -11.083381, -3.0244339]",-48.20136642456055
the bishop saved the coffee for me .,PD,SAVE,THE,for,"['The', ' bishop', ' saved', ' the', ' coffee', ' for', ' me', '.']","[-3.1868587, -11.176033, -10.882833, -1.3344308, -9.416153, -2.6213946, -2.4979768, -1.5640438]",-42.679725646972656
the bishop saved me the coffee .,DO,SAVE,THE,for,"['The', ' bishop', ' saved', ' me', ' the', ' coffee', '.']","[-3.1868587, -11.176033, -10.882833, -2.8813057, -3.1827455, -9.737795, -2.2802474]",-43.32781600952149
the singer saved the meal for you .,PD,SAVE,THE,for,"['The', ' singer', ' saved', ' the', ' meal', ' for', ' you', '.']","[-3.1868587, -8.336189, -10.714079, -1.3860778, -9.688875, -1.3285216, -7.670761, -2.089467]",-44.40082931518555
the singer saved you the meal .,DO,SAVE,THE,for,"['The', ' singer', ' saved', ' you', ' the', ' meal', '.']","[-3.186464, -8.333511, -10.715748, -8.636823, -2.5405238, -10.267696, -3.5796127]",-47.260379791259766
the professor saved the juice for me .,PD,SAVE,THE,for,"['The', ' professor', ' saved', ' the', ' juice', ' for', ' me', '.']","[-3.186464, -10.8198395, -9.185205, -1.4780309, -10.032832, -2.0743349, -2.6206841, -1.6800241]",-41.077415466308594
the professor saved me the juice .,DO,SAVE,THE,for,"['The', ' professor', ' saved', ' me', ' the', ' juice', '.']","[-3.1868587, -10.818611, -9.185943, -2.308394, -3.842246, -10.829847, -2.36268]",-42.53458023071289
the girl saved the juice for me .,PD,SAVE,THE,for,"['The', ' girl', ' saved', ' the', ' juice', ' for', ' me', '.']","[-3.1868587, -8.594002, -10.022732, -1.7912443, -10.284218, -2.6825483, -3.08992, -1.8143169]",-41.46583938598633
the girl saved me the juice .,DO,SAVE,THE,for,"['The', ' girl', ' saved', ' me', ' the', ' juice', '.']","[-3.1868587, -8.594002, -10.022732, -3.7756193, -3.726241, -8.815202, -2.3696651]",-40.49031829833984
the nurse saved the machine for me .,PD,SAVE,THE,for,"['The', ' nurse', ' saved', ' the', ' machine', ' for', ' me', '.']","[-3.1868587, -10.127205, -9.265391, -2.1931493, -8.744732, -2.4123046, -1.8488209, -1.6978797]",-39.476341247558594
the nurse saved me the machine .,DO,SAVE,THE,for,"['The', ' nurse', ' saved', ' me', ' the', ' machine', '.']","[-3.1868587, -10.127205, -9.265391, -2.5837743, -3.8894243, -10.388081, -2.7981737]",-42.23890686035156
the attorney saved the beer for him .,PD,SAVE,THE,for,"['The', ' attorney', ' saved', ' the', ' beer', ' for', ' him', '.']","[-3.1868587, -9.6525955, -13.942877, -2.351427, -10.251748, -2.0854456, -4.491416, -1.747365]",-47.70973205566406
the attorney saved him the beer .,DO,SAVE,THE,for,"['The', ' attorney', ' saved', ' him', ' the', ' beer', '.']","[-3.1868587, -9.6525955, -13.942877, -5.492052, -3.4186268, -10.190549, -2.2758234]",-48.15937805175781
the employer saved the plate for him .,PD,SAVE,THE,for,"['The', ' employer', ' saved', ' the', ' plate', ' for', ' him', '.']","[-3.1868587, -10.64576, -10.237365, -2.7376995, -12.028137, -2.7869406, -3.9469125, -1.9456463]",-47.51531982421875
the employer saved him the plate .,DO,SAVE,THE,for,"['The', ' employer', ' saved', ' him', ' the', ' plate', '.']","[-3.1868587, -10.64576, -10.237365, -6.8275433, -2.7364564, -11.462359, -2.4609318]",-47.557273864746094
the mayor saved the log for me .,PD,SAVE,THE,for,"['The', ' mayor', ' saved', ' the', ' log', ' for', ' me', '.']","[-3.1868587, -9.010017, -12.323465, -1.1778965, -11.514694, -3.3305514, -3.6113052, -1.6627287]",-45.8175163269043
the mayor saved me the log .,DO,SAVE,THE,for,"['The', ' mayor', ' saved', ' me', ' the', ' log', '.']","[-3.1868587, -9.010017, -12.323465, -3.7872715, -2.6744452, -11.357319, -3.4908674]",-45.83024597167969
the wife saved the beer for you .,PD,SAVE,THE,for,"['The', ' wife', ' saved', ' the', ' beer', ' for', ' you', '.']","[-3.1868587, -9.047127, -11.054319, -1.7007936, -8.205072, -2.0021245, -3.98786, -1.8587689]",-41.04292678833008
the wife saved you the beer .,DO,SAVE,THE,for,"['The', ' wife', ' saved', ' you', ' the', ' beer', '.']","[-3.1868587, -9.047127, -11.054319, -5.1070437, -3.161922, -8.276075, -2.4655294]",-42.29887771606445
the nurse saved the machine for him .,PD,SAVE,THE,for,"['The', ' nurse', ' saved', ' the', ' machine', ' for', ' him', '.']","[-3.1868587, -10.127205, -9.265391, -2.1931493, -8.744732, -2.4123046, -4.059758, -1.6280305]",-41.61742782592773
the nurse saved him the machine .,DO,SAVE,THE,for,"['The', ' nurse', ' saved', ' him', ' the', ' machine', '.']","[-3.1868587, -10.127205, -9.265391, -4.7712746, -4.314201, -8.918347, -2.5518272]",-43.13510513305664
the writer saved the juice for her .,PD,SAVE,THE,for,"['The', ' writer', ' saved', ' the', ' juice', ' for', ' her', '.']","[-3.1868587, -8.906502, -10.7534075, -2.50776, -11.657306, -2.678864, -4.000078, -4.9267373]",-48.61751174926758
the writer saved her the juice .,DO,SAVE,THE,for,"['The', ' writer', ' saved', ' her', ' the', ' juice', '.']","[-3.1868587, -8.906502, -10.7534075, -4.523385, -4.3818893, -9.929633, -2.8382344]",-44.5199089050293
the soldier saved the flower for it .,PD,SAVE,THE,for,"['The', ' soldier', ' saved', ' the', ' flower', ' for', ' it', '.']","[-3.1868587, -11.08326, -8.586946, -1.3092536, -8.992655, -2.921764, -6.931946, -4.321521]",-47.334205627441406
the soldier saved it the flower .,DO,SAVE,THE,for,"['The', ' soldier', ' saved', ' it', ' the', ' flower', '.']","[-3.1868587, -11.08326, -8.586946, -6.2897224, -5.9776397, -8.617493, -3.1558123]",-46.897727966308594
the adult saved the candy for him .,PD,SAVE,THE,for,"['The', ' adult', ' saved', ' the', ' candy', ' for', ' him', '.']","[-3.1868587, -9.879158, -13.504343, -1.5171406, -10.892001, -1.7261183, -4.3061523, -1.7577252]",-46.76950073242188
the adult saved him the candy .,DO,SAVE,THE,for,"['The', ' adult', ' saved', ' him', ' the', ' candy', '.']","[-3.1868587, -9.879158, -13.504343, -4.6577654, -5.123769, -9.365978, -2.2982523]",-48.0161247253418
a champion saved a candy for them .,PD,SAVE,A,for,"['A', ' champion', ' saved', ' a', ' candy', ' for', ' them', '.']","[-4.116546, -9.528955, -10.752574, -3.0582, -12.473494, -4.9494886, -8.328055, -1.9904288]",-55.19774627685547
a champion saved them a candy .,DO,SAVE,A,for,"['A', ' champion', ' saved', ' them', ' a', ' candy', '.']","[-4.116546, -9.528955, -10.752574, -6.042575, -5.246034, -12.087379, -3.1066523]",-50.88071441650391
a boy saved a salad for me .,PD,SAVE,A,for,"['A', ' boy', ' saved', ' a', ' salad', ' for', ' me', '.']","[-4.116546, -7.8385253, -8.436273, -1.9708264, -13.479132, -3.0425882, -3.1393042, -2.3426442]",-44.36583709716797
a boy saved me a salad .,DO,SAVE,A,for,"['A', ' boy', ' saved', ' me', ' a', ' salad', '.']","[-4.116546, -7.8385253, -8.436273, -4.673951, -4.7554154, -10.107299, -2.5226784]",-42.45068740844727
a brother saved an engine for you .,PD,SAVE,A,for,"['A', ' brother', ' saved', ' an', ' engine', ' for', ' you', '.']","[-4.116546, -9.735987, -9.351542, -5.6328278, -8.461692, -2.955047, -5.35466, -1.7128063]",-47.32110977172852
a brother saved you an engine .,DO,SAVE,A,for,"['A', ' brother', ' saved', ' you', ' an', ' engine', '.']","[-4.116546, -9.735987, -9.351542, -6.4726715, -5.765227, -7.7872515, -2.6257174]",-45.854942321777344
