text,structure,verb,det,prep,tokens,log_prob_tokens,log_prob
a daughter purchased a cheese for a scientist .,PD,PURCHASE,A,for,"['A', ' daughter', ' purchased', ' a', ' cheese', ' for', ' a', ' scientist', '.']","[-4.116546, -9.476221, -10.080326, -0.6930654, -10.359594, -4.832638, -3.5706184, -10.285297, -2.089591]",-55.50389862060547
a daughter purchased a scientist a cheese .,DO,PURCHASE,A,for,"['A', ' daughter', ' purchased', ' a', ' scientist', ' a', ' cheese', '.']","[-4.116546, -9.476221, -10.080326, -0.6930654, -15.050756, -2.8069515, -8.38567, -5.5313044]",-56.14084243774414
a singer purchased a coffee for a captain .,PD,PURCHASE,A,for,"['A', ' singer', ' purchased', ' a', ' coffee', ' for', ' a', ' captain', '.']","[-4.116546, -9.465479, -11.223215, -0.603204, -7.755762, -4.415018, -0.91293997, -12.027414, -3.4354122]",-53.954986572265625
a singer purchased a captain a coffee .,DO,PURCHASE,A,for,"['A', ' singer', ' purchased', ' a', ' captain', ' a', ' coffee', '.']","[-4.116546, -9.465479, -11.223215, -0.603204, -13.276758, -6.9486895, -7.4093046, -3.952916]",-56.99611282348633
a scientist purchased a meal for a nurse .,PD,PURCHASE,A,for,"['A', ' scientist', ' purchased', ' a', ' meal', ' for', ' a', ' nurse', '.']","[-4.116546, -9.70669, -10.8017, -0.66393685, -9.436065, -2.1477785, -1.136383, -7.804199, -2.7685876]",-48.581886291503906
a scientist purchased a nurse a meal .,DO,PURCHASE,A,for,"['A', ' scientist', ' purchased', ' a', ' nurse', ' a', ' meal', '.']","[-4.116546, -9.70669, -10.8017, -0.66393685, -10.291533, -4.5930953, -5.035447, -3.1038334]",-48.31277847290039
a mother purchased a chocolate for a band .,PD,PURCHASE,A,for,"['A', ' mother', ' purchased', ' a', ' chocolate', ' for', ' a', ' band', '.']","[-4.116546, -7.195947, -9.989593, -0.6867443, -5.9534383, -4.107404, -4.1844673, -10.524243, -3.982702]",-50.74108123779297
a mother purchased a band a chocolate .,DO,PURCHASE,A,for,"['A', ' mother', ' purchased', ' a', ' band', ' a', ' chocolate', '.']","[-4.116546, -7.195947, -9.989593, -0.6867443, -9.562813, -7.9635005, -9.038616, -4.560502]",-53.114261627197266
the husband saved the plate for the king .,PD,SAVE,THE,for,"['The', ' husband', ' saved', ' the', ' plate', ' for', ' the', ' king', '.']","[-3.1868587, -9.547127, -10.756297, -1.5117565, -9.792544, -2.315089, -2.5220857, -8.325498, -1.9903514]",-49.947608947753906
the husband saved the king the plate .,DO,SAVE,THE,for,"['The', ' husband', ' saved', ' the', ' king', ' the', ' plate', '.']","[-3.1868587, -9.547127, -10.756297, -1.5117565, -8.796451, -5.2339225, -11.0093355, -2.60845]",-52.65019989013672
the uncle saved the juice for the boy .,PD,SAVE,THE,for,"['The', ' uncle', ' saved', ' the', ' juice', ' for', ' the', ' boy', '.']","[-3.1868587, -12.957771, -9.801017, -1.46669, -11.354708, -2.6384459, -1.8160138, -4.728491, -2.2894707]",-50.239471435546875
the uncle saved the boy the juice .,DO,SAVE,THE,for,"['The', ' uncle', ' saved', ' the', ' boy', ' the', ' juice', '.']","[-3.1868587, -12.957771, -9.801017, -1.46669, -2.9113483, -6.1424513, -11.27842, -2.9728677]",-50.71742248535156
the sheriff saved the box for the scientist .,PD,SAVE,THE,for,"['The', ' sheriff', ' saved', ' the', ' box', ' for', ' the', ' scientist', '.']","[-3.1868587, -10.107674, -10.220467, -1.1038406, -9.239997, -3.0672178, -2.2287388, -10.460667, -1.8893918]",-51.50484848022461
the sheriff saved the scientist the box .,DO,SAVE,THE,for,"['The', ' sheriff', ' saved', ' the', ' scientist', ' the', ' box', '.']","[-3.1868587, -10.107674, -10.220467, -1.1038406, -11.339606, -6.188036, -10.764268, -2.416739]",-55.327491760253906
the worker saved the anchor for the reader .,PD,SAVE,THE,for,"['The', ' worker', ' saved', ' the', ' anchor', ' for', ' the', ' reader', '.']","[-3.1868587, -11.131111, -9.737077, -1.2091368, -10.77704, -3.7704463, -1.9437478, -9.211412, -2.3065991]",-53.27342987060547
the worker saved the reader the anchor .,DO,SAVE,THE,for,"['The', ' worker', ' saved', ' the', ' reader', ' the', ' anchor', '.']","[-3.1868587, -11.131111, -9.737077, -1.2091368, -10.032899, -3.42102, -13.160399, -3.2612548]",-55.13975524902344
the buddy saved the juice for the captain .,PD,SAVE,THE,for,"['The', ' buddy', ' saved', ' the', ' juice', ' for', ' the', ' captain', '.']","[-3.1868587, -12.221016, -10.991491, -1.9802952, -10.484547, -2.3806453, -1.7730192, -8.305166, -1.6931437]",-53.01618194580078
the buddy saved the captain the juice .,DO,SAVE,THE,for,"['The', ' buddy', ' saved', ' the', ' captain', ' the', ' juice', '.']","[-3.1868587, -12.221016, -10.991491, -1.9802952, -8.783375, -4.859845, -10.722498, -2.419221]",-55.16459655761719
the attorney saved the beer for the administration .,PD,SAVE,THE,for,"['The', ' attorney', ' saved', ' the', ' beer', ' for', ' the', ' administration', '.']","[-3.1868587, -9.6525955, -13.942877, -2.351427, -10.251748, -2.0854456, -1.7023534, -9.722932, -2.2107203]",-55.106956481933594
the attorney saved the administration the beer .,DO,SAVE,THE,for,"['The', ' attorney', ' saved', ' the', ' administration', ' the', ' beer', '.']","[-3.1868587, -9.6525955, -13.942877, -2.351427, -9.618936, -5.08171, -12.485447, -2.84866]",-59.16851043701172
the student saved the anchor for the band .,PD,SAVE,THE,for,"['The', ' student', ' saved', ' the', ' anchor', ' for', ' the', ' band', '.']","[-3.1868587, -8.594002, -11.611928, -1.5564563, -11.874013, -3.6558387, -1.4994462, -8.838726, -3.4495559]",-54.266822814941406
the student saved the band the anchor .,DO,SAVE,THE,for,"['The', ' student', ' saved', ' the', ' band', ' the', ' anchor', '.']","[-3.1868587, -8.594002, -11.611928, -1.5564563, -9.008779, -4.988428, -11.73352, -3.2805746]",-53.96054458618164
the son saved the wire for the club .,PD,SAVE,THE,for,"['The', ' son', ' saved', ' the', ' wire', ' for', ' the', ' club', '.']","[-3.1868587, -8.910408, -12.457763, -1.7978116, -11.9717655, -3.7496123, -1.7189809, -8.504158, -2.4074483]",-54.70480728149414
the son saved the club the wire .,DO,SAVE,THE,for,"['The', ' son', ' saved', ' the', ' club', ' the', ' wire', '.']","[-3.1868587, -8.910408, -12.457763, -1.7978116, -8.99325, -5.092931, -11.25439, -2.7046137]",-54.39802551269531
the uncle saved the tea for the nurse .,PD,SAVE,THE,for,"['The', ' uncle', ' saved', ' the', ' tea', ' for', ' the', ' nurse', '.']","[-3.1868587, -12.957771, -9.801017, -1.46669, -9.145723, -3.4164848, -1.7389414, -9.010597, -2.0962677]",-52.820350646972656
the uncle saved the nurse the tea .,DO,SAVE,THE,for,"['The', ' uncle', ' saved', ' the', ' nurse', ' the', ' tea', '.']","[-3.1868587, -12.957771, -9.801017, -1.46669, -10.216036, -4.859344, -9.6588125, -2.7412815]",-54.88780975341797
the writer saved the beer for the corporation .,PD,SAVE,THE,for,"['The', ' writer', ' saved', ' the', ' beer', ' for', ' the', ' corporation', '.']","[-3.1868587, -8.906502, -10.7534075, -2.50776, -10.608478, -1.7696272, -1.4709849, -12.660906, -1.9795358]",-53.84406280517578
the writer saved the corporation the beer .,DO,SAVE,THE,for,"['The', ' writer', ' saved', ' the', ' corporation', ' the', ' beer', '.']","[-3.1868587, -8.906502, -10.7534075, -2.50776, -8.950274, -5.6607213, -11.491843, -2.4007137]",-53.85808181762695
the bishop saved the coffee for the wife .,PD,SAVE,THE,for,"['The', ' bishop', ' saved', ' the', ' coffee', ' for', ' the', ' wife', '.']","[-3.1868587, -11.176033, -10.882833, -1.3344308, -9.416153, -2.6213946, -1.5448519, -6.5854263, -1.6844523]",-48.43243408203125
the bishop saved the wife the coffee .,DO,SAVE,THE,for,"['The', ' bishop', ' saved', ' the', ' wife', ' the', ' coffee', '.']","[-3.1868587, -11.176033, -10.882833, -1.3344308, -8.291153, -5.5120873, -10.50441, -2.5520422]",-53.439849853515625
the singer saved the meal for the princess .,PD,SAVE,THE,for,"['The', ' singer', ' saved', ' the', ' meal', ' for', ' the', ' princess', '.']","[-3.1868587, -8.336189, -10.714079, -1.3860778, -9.688875, -1.3285216, -1.9402921, -9.150715, -3.7127209]",-49.444332122802734
the singer saved the princess the meal .,DO,SAVE,THE,for,"['The', ' singer', ' saved', ' the', ' princess', ' the', ' meal', '.']","[-3.1868587, -8.336189, -10.714079, -1.3860778, -7.927156, -6.208151, -12.191581, -3.1645212]",-53.11461639404297
the professor saved the juice for the author .,PD,SAVE,THE,for,"['The', ' professor', ' saved', ' the', ' juice', ' for', ' the', ' author', '.']","[-3.1868587, -10.818611, -9.185943, -1.4724563, -10.033102, -2.1514072, -1.4530154, -8.771795, -2.0653753]",-49.13855743408203
the professor saved the author the juice .,DO,SAVE,THE,for,"['The', ' professor', ' saved', ' the', ' author', ' the', ' juice', '.']","[-3.1868587, -10.818611, -9.185943, -1.4724563, -8.83193, -4.672921, -11.520988, -2.5657449]",-52.255455017089844
the girl saved the juice for the company .,PD,SAVE,THE,for,"['The', ' girl', ' saved', ' the', ' juice', ' for', ' the', ' company', '.']","[-3.1868587, -8.594002, -10.022732, -1.7912443, -10.284218, -2.6825483, -1.6289824, -7.8426275, -1.9985269]",-48.031742095947266
the girl saved the company the juice .,DO,SAVE,THE,for,"['The', ' girl', ' saved', ' the', ' company', ' the', ' juice', '.']","[-3.1868587, -8.594002, -10.022732, -1.7912443, -7.383827, -5.329116, -10.029495, -2.8945236]",-49.2318000793457
the nurse saved the machine for the boy .,PD,SAVE,THE,for,"['The', ' nurse', ' saved', ' the', ' machine', ' for', ' the', ' boy', '.']","[-3.1868587, -10.127205, -9.265391, -2.1931493, -8.744732, -2.4123046, -2.0441334, -6.9562616, -2.0093007]",-46.939334869384766
the nurse saved the boy the machine .,DO,SAVE,THE,for,"['The', ' nurse', ' saved', ' the', ' boy', ' the', ' machine', '.']","[-3.1868587, -10.127205, -9.265391, -2.1931493, -4.608013, -6.9544077, -9.004141, -3.2391589]",-48.57832336425781
the employer saved the plate for the adult .,PD,SAVE,THE,for,"['The', ' employer', ' saved', ' the', ' plate', ' for', ' the', ' adult', '.']","[-3.1868587, -10.64576, -10.237365, -2.7376995, -12.028137, -2.7869406, -1.6500375, -9.776781, -3.3273778]",-56.37696075439453
the employer saved the adult the plate .,DO,SAVE,THE,for,"['The', ' employer', ' saved', ' the', ' adult', ' the', ' plate', '.']","[-3.1868587, -10.64576, -10.237365, -2.7376995, -12.381653, -5.4904785, -10.799431, -3.0516038]",-58.530853271484375
the mayor saved the log for the administration .,PD,SAVE,THE,for,"['The', ' mayor', ' saved', ' the', ' log', ' for', ' the', ' administration', '.']","[-3.1868587, -9.010017, -12.323465, -1.1778965, -11.514694, -3.3305514, -2.0097427, -8.950128, -3.102713]",-54.60606384277344
the mayor saved the administration the log .,DO,SAVE,THE,for,"['The', ' mayor', ' saved', ' the', ' administration', ' the', ' log', '.']","[-3.1868587, -9.010017, -12.323465, -1.1778965, -7.9228973, -4.0412645, -11.620662, -5.853611]",-55.13667297363281
the wife saved the beer for the band .,PD,SAVE,THE,for,"['The', ' wife', ' saved', ' the', ' beer', ' for', ' the', ' band', '.']","[-3.1868587, -9.047127, -11.054319, -1.7007936, -8.205072, -2.0021245, -2.05036, -7.9644127, -2.0137792]",-47.224849700927734
the wife saved the band the beer .,DO,SAVE,THE,for,"['The', ' wife', ' saved', ' the', ' band', ' the', ' beer', '.']","[-3.1868587, -9.047127, -11.054319, -1.7007936, -9.158197, -5.365754, -8.353194, -3.1367133]",-51.002960205078125
the writer saved the juice for the princess .,PD,SAVE,THE,for,"['The', ' writer', ' saved', ' the', ' juice', ' for', ' the', ' princess', '.']","[-3.1868587, -8.906502, -10.7534075, -2.50776, -11.657306, -2.678864, -1.0469532, -10.33954, -2.058339]",-53.135528564453125
the writer saved the princess the juice .,DO,SAVE,THE,for,"['The', ' writer', ' saved', ' the', ' princess', ' the', ' juice', '.']","[-3.1868587, -8.906502, -10.7534075, -2.50776, -10.403399, -6.240925, -12.055147, -3.019227]",-57.07322692871094
the soldier saved the flower for the daughter .,PD,SAVE,THE,for,"['The', ' soldier', ' saved', ' the', ' flower', ' for', ' the', ' daughter', '.']","[-3.1868587, -11.08326, -8.586946, -1.3092536, -8.992655, -2.921764, -2.1116333, -5.684413, -3.33934]",-47.21612548828125
the soldier saved the daughter the flower .,DO,SAVE,THE,for,"['The', ' soldier', ' saved', ' the', ' daughter', ' the', ' flower', '.']","[-3.1868587, -11.08326, -8.586946, -1.3092536, -6.25828, -7.7866015, -8.763376, -3.416946]",-50.391517639160156
the adult saved the candy for the doctor .,PD,SAVE,THE,for,"['The', ' adult', ' saved', ' the', ' candy', ' for', ' the', ' doctor', '.']","[-3.1868587, -9.879158, -13.504343, -1.5171406, -10.892001, -1.7261183, -1.9545896, -7.985003, -2.0979066]",-52.74312210083008
the adult saved the doctor the candy .,DO,SAVE,THE,for,"['The', ' adult', ' saved', ' the', ' doctor', ' the', ' candy', '.']","[-3.1868587, -9.879158, -13.504343, -1.5171406, -10.80997, -5.6223087, -12.388539, -2.4957244]",-59.40404510498047
a champion saved a candy for a corporation .,PD,SAVE,A,for,"['A', ' champion', ' saved', ' a', ' candy', ' for', ' a', ' corporation', '.']","[-4.116546, -9.528955, -10.752574, -3.0582, -12.473494, -4.9494886, -1.9530551, -12.084215, -2.6984184]",-61.614952087402344
a champion saved a corporation a candy .,DO,SAVE,A,for,"['A', ' champion', ' saved', ' a', ' corporation', ' a', ' candy', '.']","[-4.116546, -9.528955, -10.752574, -3.0582, -10.882673, -4.3668528, -13.100301, -4.398446]",-60.20454788208008
a boy saved a salad for a company .,PD,SAVE,A,for,"['A', ' boy', ' saved', ' a', ' salad', ' for', ' a', ' company', '.']","[-4.116546, -7.8385253, -8.436273, -1.9708264, -13.479132, -3.0425882, -2.3736792, -10.408003, -3.7604268]",-55.426002502441406
a boy saved a company a salad .,DO,SAVE,A,for,"['A', ' boy', ' saved', ' a', ' company', ' a', ' salad', '.']","[-4.116546, -7.8385253, -8.436273, -1.9708264, -9.940069, -3.9838765, -13.877279, -2.8624034]",-53.025794982910156
a brother saved an engine for a husband .,PD,SAVE,A,for,"['A', ' brother', ' saved', ' an', ' engine', ' for', ' a', ' husband', '.']","[-4.116546, -9.735987, -9.351542, -5.6328278, -8.461692, -2.955047, -2.1124725, -9.452871, -2.9539402]",-54.772926330566406
a brother saved a husband an engine .,DO,SAVE,A,for,"['A', ' brother', ' saved', ' a', ' husband', ' an', ' engine', '.']","[-4.116546, -9.735987, -9.351542, -2.4218903, -8.875947, -6.9916897, -9.3869705, -3.1168075]",-53.99737548828125
a colonel saved a button for a woman .,PD,SAVE,A,for,"['A', ' colon', 'el', ' saved', ' a', ' button', ' for', ' a', ' woman', '.']","[-4.116546, -10.748194, -2.8993, -10.199924, -1.9248136, -11.188498, -3.68177, -2.5803337, -4.1302733, -3.4218116]",-54.89146041870117
a colonel saved a woman a button .,DO,SAVE,A,for,"['A', ' colon', 'el', ' saved', ' a', ' woman', ' a', ' button', '.']","[-4.116546, -10.748194, -2.8993, -10.199924, -1.9248136, -2.735373, -8.23068, -12.214492, -3.349548]",-56.41886901855469
a candidate saved a pie for a club .,PD,SAVE,A,for,"['A', ' candidate', ' saved', ' a', ' pie', ' for', ' a', ' club', '.']","[-4.116546, -9.020166, -13.411977, -2.3299203, -10.710538, -3.3586938, -2.1297672, -9.9773655, -4.702973]",-59.75794982910156
a candidate saved a club a pie .,DO,SAVE,A,for,"['A', ' candidate', ' saved', ' a', ' club', ' a', ' pie', '.']","[-4.116546, -9.020166, -13.411977, -2.3299203, -10.41171, -5.35695, -10.5061035, -3.8319626]",-58.98533630371094
an employer saved a tea for a chief .,PD,SAVE,A,for,"['An', ' employer', ' saved', ' a', ' tea', ' for', ' a', ' chief', '.']","[-6.034515, -8.089632, -10.4064865, -2.8319805, -11.947854, -6.970686, -2.5120492, -8.464839, -4.8391433]",-62.097190856933594
an employer saved a chief a tea .,DO,SAVE,A,for,"['An', ' employer', ' saved', ' a', ' chief', ' a', ' tea', '.']","[-6.034515, -8.089632, -10.4064865, -2.8319805, -10.629495, -9.036681, -11.659031, -4.5767765]",-63.26459503173828
a son saved a cheese for an administration .,PD,SAVE,A,for,"['A', ' son', ' saved', ' a', ' cheese', ' for', ' an', ' administration', '.']","[-4.116546, -8.385401, -13.063317, -3.3742857, -10.67247, -6.6317425, -5.0411086, -13.462545, -3.1480067]",-67.89542388916016
a son saved an administration a cheese .,DO,SAVE,A,for,"['A', ' son', ' saved', ' an', ' administration', ' a', ' cheese', '.']","[-4.116546, -8.385401, -13.063317, -5.9055357, -11.238221, -6.490388, -10.907769, -3.749435]",-63.85661315917969
a son saved a tea for a husband .,PD,SAVE,A,for,"['A', ' son', ' saved', ' a', ' tea', ' for', ' a', ' husband', '.']","[-4.116546, -8.385401, -13.063317, -3.3742857, -11.772079, -6.4497757, -3.1915033, -7.389269, -2.8801842]",-60.62236022949219
a son saved a husband a tea .,DO,SAVE,A,for,"['A', ' son', ' saved', ' a', ' husband', ' a', ' tea', '.']","[-4.116546, -8.385401, -13.063317, -3.3742857, -8.981064, -5.131809, -11.220995, -3.8590288]",-58.132450103759766
a scientist saved a plate for a business .,PD,SAVE,A,for,"['A', ' scientist', ' saved', ' a', ' plate', ' for', ' a', ' business', '.']","[-4.116546, -9.70669, -10.1903715, -1.5668242, -11.035803, -6.0769215, -2.1859536, -8.801087, -5.9303656]",-59.61056137084961
a scientist saved a business a plate .,DO,SAVE,A,for,"['A', ' scientist', ' saved', ' a', ' business', ' a', ' plate', '.']","[-4.116546, -9.70669, -10.1903715, -1.5668242, -9.0651, -6.007258, -13.889562, -4.6430526]",-59.185401916503906
a lady saved a box for an administration .,PD,SAVE,A,for,"['A', ' lady', ' saved', ' a', ' box', ' for', ' an', ' administration', '.']","[-4.116546, -8.180323, -8.610369, -1.7947623, -6.491509, -5.404836, -5.540111, -12.529195, -3.7258685]",-56.393516540527344
a lady saved an administration a box .,DO,SAVE,A,for,"['A', ' lady', ' saved', ' an', ' administration', ' a', ' box', '.']","[-4.116546, -8.180323, -8.610369, -4.0681996, -12.013382, -6.082204, -10.313152, -4.25003]",-57.63420486450195
an aunt saved a bell for a business .,PD,SAVE,A,for,"['An', ' aunt', ' saved', ' a', ' bell', ' for', ' a', ' business', '.']","[-6.034515, -9.880648, -7.983889, -2.1694107, -11.167947, -3.7919471, -3.0918574, -10.080254, -3.2660108]",-57.46647644042969
