prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep
a reader brought us a coffee .,the physician got the tea for me .,DO,PD,BRING,GET,A,THE,to,for
a reader brought us a coffee .,the physician got me the tea .,DO,DO,BRING,GET,A,THE,to,for
a singer brought a salad to you .,the wife got the key for us .,PD,PD,BRING,GET,A,THE,to,for
a singer brought a salad to you .,the wife got us the key .,PD,DO,BRING,GET,A,THE,to,for
a singer brought you a salad .,the wife got the key for us .,DO,PD,BRING,GET,A,THE,to,for
a singer brought you a salad .,the wife got us the key .,DO,DO,BRING,GET,A,THE,to,for
a singer brought a meal to us .,the student got the pie for you .,PD,PD,BRING,GET,A,THE,to,for
a singer brought a meal to us .,the student got you the pie .,PD,DO,BRING,GET,A,THE,to,for
a singer brought us a meal .,the student got the pie for you .,DO,PD,BRING,GET,A,THE,to,for
a singer brought us a meal .,the student got you the pie .,DO,DO,BRING,GET,A,THE,to,for
a scientist brought a meal to you .,the brother got the guitar for me .,PD,PD,BRING,GET,A,THE,to,for
a scientist brought a meal to you .,the brother got me the guitar .,PD,DO,BRING,GET,A,THE,to,for
a scientist brought you a meal .,the brother got the guitar for me .,DO,PD,BRING,GET,A,THE,to,for
a scientist brought you a meal .,the brother got me the guitar .,DO,DO,BRING,GET,A,THE,to,for
a child brought a chocolate to it .,the woman got the motor for them .,PD,PD,BRING,GET,A,THE,to,for
a child brought a chocolate to it .,the woman got them the motor .,PD,DO,BRING,GET,A,THE,to,for
a child brought it a chocolate .,the woman got the motor for them .,DO,PD,BRING,GET,A,THE,to,for
a child brought it a chocolate .,the woman got them the motor .,DO,DO,BRING,GET,A,THE,to,for
a girl brought a beer to me .,the woman got the pie for you .,PD,PD,BRING,GET,A,THE,to,for
a girl brought a beer to me .,the woman got you the pie .,PD,DO,BRING,GET,A,THE,to,for
a girl brought me a beer .,the woman got the pie for you .,DO,PD,BRING,GET,A,THE,to,for
a girl brought me a beer .,the woman got you the pie .,DO,DO,BRING,GET,A,THE,to,for
an aunt brought a cup to us .,the actor got the bag for them .,PD,PD,BRING,GET,A,THE,to,for
an aunt brought a cup to us .,the actor got them the bag .,PD,DO,BRING,GET,A,THE,to,for
an aunt brought us a cup .,the actor got the bag for them .,DO,PD,BRING,GET,A,THE,to,for
an aunt brought us a cup .,the actor got them the bag .,DO,DO,BRING,GET,A,THE,to,for
a sheriff brought a pie to us .,the nurse got the beer for me .,PD,PD,BRING,GET,A,THE,to,for
a sheriff brought a pie to us .,the nurse got me the beer .,PD,DO,BRING,GET,A,THE,to,for
a sheriff brought us a pie .,the nurse got the beer for me .,DO,PD,BRING,GET,A,THE,to,for
a sheriff brought us a pie .,the nurse got me the beer .,DO,DO,BRING,GET,A,THE,to,for
a girl brought a beer to you .,the husband got the cigarette for us .,PD,PD,BRING,GET,A,THE,to,for
a girl brought a beer to you .,the husband got us the cigarette .,PD,DO,BRING,GET,A,THE,to,for
a girl brought you a beer .,the husband got the cigarette for us .,DO,PD,BRING,GET,A,THE,to,for
a girl brought you a beer .,the husband got us the cigarette .,DO,DO,BRING,GET,A,THE,to,for
a hero brought a coffee to us .,the lawyer got the salad for me .,PD,PD,BRING,GET,A,THE,to,for
a hero brought a coffee to us .,the lawyer got me the salad .,PD,DO,BRING,GET,A,THE,to,for
a hero brought us a coffee .,the lawyer got the salad for me .,DO,PD,BRING,GET,A,THE,to,for
a hero brought us a coffee .,the lawyer got me the salad .,DO,DO,BRING,GET,A,THE,to,for
a professor brought a newspaper to me .,the worker got the cheese for us .,PD,PD,BRING,GET,A,THE,to,for
a professor brought a newspaper to me .,the worker got us the cheese .,PD,DO,BRING,GET,A,THE,to,for
a professor brought me a newspaper .,the worker got the cheese for us .,DO,PD,BRING,GET,A,THE,to,for
a professor brought me a newspaper .,the worker got us the cheese .,DO,DO,BRING,GET,A,THE,to,for
a cousin brought a beer to it .,the soldier got the log for us .,PD,PD,BRING,GET,A,THE,to,for
a cousin brought a beer to it .,the soldier got us the log .,PD,DO,BRING,GET,A,THE,to,for
a cousin brought it a beer .,the soldier got the log for us .,DO,PD,BRING,GET,A,THE,to,for
a cousin brought it a beer .,the soldier got us the log .,DO,DO,BRING,GET,A,THE,to,for
a leader brought a crystal to them .,the doctor got the meal for you .,PD,PD,BRING,GET,A,THE,to,for
a leader brought a crystal to them .,the doctor got you the meal .,PD,DO,BRING,GET,A,THE,to,for
a leader brought them a crystal .,the doctor got the meal for you .,DO,PD,BRING,GET,A,THE,to,for
a leader brought them a crystal .,the doctor got you the meal .,DO,DO,BRING,GET,A,THE,to,for
a bishop brought a key to me .,the wife got the chicken for him .,PD,PD,BRING,GET,A,THE,to,for
a bishop brought a key to me .,the wife got him the chicken .,PD,DO,BRING,GET,A,THE,to,for
a bishop brought me a key .,the wife got the chicken for him .,DO,PD,BRING,GET,A,THE,to,for
a bishop brought me a key .,the wife got him the chicken .,DO,DO,BRING,GET,A,THE,to,for
a worker brought a camera to her .,the doctor got the juice for you .,PD,PD,BRING,GET,A,THE,to,for
a worker brought a camera to her .,the doctor got you the juice .,PD,DO,BRING,GET,A,THE,to,for
a worker brought her a camera .,the doctor got the juice for you .,DO,PD,BRING,GET,A,THE,to,for
a worker brought her a camera .,the doctor got you the juice .,DO,DO,BRING,GET,A,THE,to,for
a priest brought a bell to it .,the president got the beer for him .,PD,PD,BRING,GET,A,THE,to,for
a priest brought a bell to it .,the president got him the beer .,PD,DO,BRING,GET,A,THE,to,for
a priest brought it a bell .,the president got the beer for him .,DO,PD,BRING,GET,A,THE,to,for
a priest brought it a bell .,the president got him the beer .,DO,DO,BRING,GET,A,THE,to,for
a leader brought a juice to her .,the worker got the beer for us .,PD,PD,BRING,GET,A,THE,to,for
a leader brought a juice to her .,the worker got us the beer .,PD,DO,BRING,GET,A,THE,to,for
a leader brought her a juice .,the worker got the beer for us .,DO,PD,BRING,GET,A,THE,to,for
a leader brought her a juice .,the worker got us the beer .,DO,DO,BRING,GET,A,THE,to,for
the husband drew the hat for you .,an employer got a book for us .,PD,PD,DRAW,GET,THE,A,for,for
the husband drew the hat for you .,an employer got us a book .,PD,DO,DRAW,GET,THE,A,for,for
the husband drew you the hat .,an employer got a book for us .,DO,PD,DRAW,GET,THE,A,for,for
the husband drew you the hat .,an employer got us a book .,DO,DO,DRAW,GET,THE,A,for,for
the princess drew the telephone for you .,a winner got a bag for it .,PD,PD,DRAW,GET,THE,A,for,for
the princess drew the telephone for you .,a winner got it a bag .,PD,DO,DRAW,GET,THE,A,for,for
the princess drew you the telephone .,a winner got a bag for it .,DO,PD,DRAW,GET,THE,A,for,for
the princess drew you the telephone .,a winner got it a bag .,DO,DO,DRAW,GET,THE,A,for,for
the son drew the bowl for us .,an employer got a meal for you .,PD,PD,DRAW,GET,THE,A,for,for
the son drew the bowl for us .,an employer got you a meal .,PD,DO,DRAW,GET,THE,A,for,for
the son drew us the bowl .,an employer got a meal for you .,DO,PD,DRAW,GET,THE,A,for,for
the son drew us the bowl .,an employer got you a meal .,DO,DO,DRAW,GET,THE,A,for,for
the champion drew the pot for us .,a guest got a juice for you .,PD,PD,DRAW,GET,THE,A,for,for
the champion drew the pot for us .,a guest got you a juice .,PD,DO,DRAW,GET,THE,A,for,for
the champion drew us the pot .,a guest got a juice for you .,DO,PD,DRAW,GET,THE,A,for,for
the champion drew us the pot .,a guest got you a juice .,DO,DO,DRAW,GET,THE,A,for,for
the brother drew the jacket for him .,a leader got a salad for us .,PD,PD,DRAW,GET,THE,A,for,for
the brother drew the jacket for him .,a leader got us a salad .,PD,DO,DRAW,GET,THE,A,for,for
the brother drew him the jacket .,a leader got a salad for us .,DO,PD,DRAW,GET,THE,A,for,for
the brother drew him the jacket .,a leader got us a salad .,DO,DO,DRAW,GET,THE,A,for,for
the king drew the gun for us .,a buddy got a cup for me .,PD,PD,DRAW,GET,THE,A,for,for
the king drew the gun for us .,a buddy got me a cup .,PD,DO,DRAW,GET,THE,A,for,for
the king drew us the gun .,a buddy got a cup for me .,DO,PD,DRAW,GET,THE,A,for,for
the king drew us the gun .,a buddy got me a cup .,DO,DO,DRAW,GET,THE,A,for,for
the mother drew the telephone for them .,a cousin got a cheese for you .,PD,PD,DRAW,GET,THE,A,for,for
the mother drew the telephone for them .,a cousin got you a cheese .,PD,DO,DRAW,GET,THE,A,for,for
the mother drew them the telephone .,a cousin got a cheese for you .,DO,PD,DRAW,GET,THE,A,for,for
the mother drew them the telephone .,a cousin got you a cheese .,DO,DO,DRAW,GET,THE,A,for,for
the manager drew the gun for me .,an employer got a beer for you .,PD,PD,DRAW,GET,THE,A,for,for
the manager drew the gun for me .,an employer got you a beer .,PD,DO,DRAW,GET,THE,A,for,for
the manager drew me the gun .,an employer got a beer for you .,DO,PD,DRAW,GET,THE,A,for,for
the manager drew me the gun .,an employer got you a beer .,DO,DO,DRAW,GET,THE,A,for,for
the uncle drew the glass for you .,a buddy got a beer for us .,PD,PD,DRAW,GET,THE,A,for,for
the uncle drew the glass for you .,a buddy got us a beer .,PD,DO,DRAW,GET,THE,A,for,for
the uncle drew you the glass .,a buddy got a beer for us .,DO,PD,DRAW,GET,THE,A,for,for
the uncle drew you the glass .,a buddy got us a beer .,DO,DO,DRAW,GET,THE,A,for,for
the captain drew the log for her .,an attorney got a beer for us .,PD,PD,DRAW,GET,THE,A,for,for
the captain drew the log for her .,an attorney got us a beer .,PD,DO,DRAW,GET,THE,A,for,for
the captain drew her the log .,an attorney got a beer for us .,DO,PD,DRAW,GET,THE,A,for,for
the captain drew her the log .,an attorney got us a beer .,DO,DO,DRAW,GET,THE,A,for,for
the boy drew the cup for me .,a manager got a beer for us .,PD,PD,DRAW,GET,THE,A,for,for
the boy drew the cup for me .,a manager got us a beer .,PD,DO,DRAW,GET,THE,A,for,for
the boy drew me the cup .,a manager got a beer for us .,DO,PD,DRAW,GET,THE,A,for,for
the boy drew me the cup .,a manager got us a beer .,DO,DO,DRAW,GET,THE,A,for,for
the hero drew the machine for you .,a lady got a crystal for them .,PD,PD,DRAW,GET,THE,A,for,for
the hero drew the machine for you .,a lady got them a crystal .,PD,DO,DRAW,GET,THE,A,for,for
the hero drew you the machine .,a lady got a crystal for them .,DO,PD,DRAW,GET,THE,A,for,for
the hero drew you the machine .,a lady got them a crystal .,DO,DO,DRAW,GET,THE,A,for,for
the mayor drew the log for us .,a father got a pie for it .,PD,PD,DRAW,GET,THE,A,for,for
the mayor drew the log for us .,a father got it a pie .,PD,DO,DRAW,GET,THE,A,for,for
the mayor drew us the log .,a father got a pie for it .,DO,PD,DRAW,GET,THE,A,for,for
the mayor drew us the log .,a father got it a pie .,DO,DO,DRAW,GET,THE,A,for,for
the scientist drew the key for me .,a sheriff got a chicken for him .,PD,PD,DRAW,GET,THE,A,for,for
the scientist drew the key for me .,a sheriff got him a chicken .,PD,DO,DRAW,GET,THE,A,for,for
the scientist drew me the key .,a sheriff got a chicken for him .,DO,PD,DRAW,GET,THE,A,for,for
the scientist drew me the key .,a sheriff got him a chicken .,DO,DO,DRAW,GET,THE,A,for,for
the sheriff drew the crystal for me .,a secretary got a pie for him .,PD,PD,DRAW,GET,THE,A,for,for
the sheriff drew the crystal for me .,a secretary got him a pie .,PD,DO,DRAW,GET,THE,A,for,for
the sheriff drew me the crystal .,a secretary got a pie for him .,DO,PD,DRAW,GET,THE,A,for,for
the sheriff drew me the crystal .,a secretary got him a pie .,DO,DO,DRAW,GET,THE,A,for,for
the husband drew the book for you .,a hero got a tea for it .,PD,PD,DRAW,GET,THE,A,for,for
the husband drew the book for you .,a hero got it a tea .,PD,DO,DRAW,GET,THE,A,for,for
the husband drew you the book .,a hero got a tea for it .,DO,PD,DRAW,GET,THE,A,for,for
the husband drew you the book .,a hero got it a tea .,DO,DO,DRAW,GET,THE,A,for,for
the scientist drew the ball for him .,a physician got a meal for them .,PD,PD,DRAW,GET,THE,A,for,for
the scientist drew the ball for him .,a physician got them a meal .,PD,DO,DRAW,GET,THE,A,for,for
the scientist drew him the ball .,a physician got a meal for them .,DO,PD,DRAW,GET,THE,A,for,for
the scientist drew him the ball .,a physician got them a meal .,DO,DO,DRAW,GET,THE,A,for,for
the uncle drew the bowl for it .,a winner got a pie for you .,PD,PD,DRAW,GET,THE,A,for,for
the uncle drew the bowl for it .,a winner got you a pie .,PD,DO,DRAW,GET,THE,A,for,for
the uncle drew it the bowl .,a winner got a pie for you .,DO,PD,DRAW,GET,THE,A,for,for
the uncle drew it the bowl .,a winner got you a pie .,DO,DO,DRAW,GET,THE,A,for,for
the priest drew the jacket for them .,a doctor got a key for him .,PD,PD,DRAW,GET,THE,A,for,for
the priest drew the jacket for them .,a doctor got him a key .,PD,DO,DRAW,GET,THE,A,for,for
the priest drew them the jacket .,a doctor got a key for him .,DO,PD,DRAW,GET,THE,A,for,for
the priest drew them the jacket .,a doctor got him a key .,DO,DO,DRAW,GET,THE,A,for,for
the friend drew the iron for it .,a guy got a flower for you .,PD,PD,DRAW,GET,THE,A,for,for
the friend drew the iron for it .,a guy got you a flower .,PD,DO,DRAW,GET,THE,A,for,for
the friend drew it the iron .,a guy got a flower for you .,DO,PD,DRAW,GET,THE,A,for,for
the friend drew it the iron .,a guy got you a flower .,DO,DO,DRAW,GET,THE,A,for,for
the actor drew the newspaper for you .,a princess got a candy for him .,PD,PD,DRAW,GET,THE,A,for,for
the actor drew the newspaper for you .,a princess got him a candy .,PD,DO,DRAW,GET,THE,A,for,for
the actor drew you the newspaper .,a princess got a candy for him .,DO,PD,DRAW,GET,THE,A,for,for
the actor drew you the newspaper .,a princess got him a candy .,DO,DO,DRAW,GET,THE,A,for,for
the mother drew the machine for us .,a minister got a log for him .,PD,PD,DRAW,GET,THE,A,for,for
the mother drew the machine for us .,a minister got him a log .,PD,DO,DRAW,GET,THE,A,for,for
the mother drew us the machine .,a minister got a log for him .,DO,PD,DRAW,GET,THE,A,for,for
the mother drew us the machine .,a minister got him a log .,DO,DO,DRAW,GET,THE,A,for,for
the soldier drew the crystal for you .,an opponent got an engine for her .,PD,PD,DRAW,GET,THE,A,for,for
the soldier drew the crystal for you .,an opponent got her an engine .,PD,DO,DRAW,GET,THE,A,for,for
the soldier drew you the crystal .,an opponent got an engine for her .,DO,PD,DRAW,GET,THE,A,for,for
the soldier drew you the crystal .,an opponent got her an engine .,DO,DO,DRAW,GET,THE,A,for,for
the author drew the card for her .,a colonel got a meal for you .,PD,PD,DRAW,GET,THE,A,for,for
the author drew the card for her .,a colonel got you a meal .,PD,DO,DRAW,GET,THE,A,for,for
the author drew her the card .,a colonel got a meal for you .,DO,PD,DRAW,GET,THE,A,for,for
the author drew her the card .,a colonel got you a meal .,DO,DO,DRAW,GET,THE,A,for,for
the man drew the bottle for it .,a teacher got a salad for you .,PD,PD,DRAW,GET,THE,A,for,for
the man drew the bottle for it .,a teacher got you a salad .,PD,DO,DRAW,GET,THE,A,for,for
the man drew it the bottle .,a teacher got a salad for you .,DO,PD,DRAW,GET,THE,A,for,for
the man drew it the bottle .,a teacher got you a salad .,DO,DO,DRAW,GET,THE,A,for,for
a student drew a computer for you .,the champion got the pie for me .,PD,PD,DRAW,GET,A,THE,for,for
a student drew a computer for you .,the champion got me the pie .,PD,DO,DRAW,GET,A,THE,for,for
a student drew you a computer .,the champion got the pie for me .,DO,PD,DRAW,GET,A,THE,for,for
a student drew you a computer .,the champion got me the pie .,DO,DO,DRAW,GET,A,THE,for,for
a sheriff drew a bowl for me .,the guy got the chicken for us .,PD,PD,DRAW,GET,A,THE,for,for
a sheriff drew a bowl for me .,the guy got us the chicken .,PD,DO,DRAW,GET,A,THE,for,for
a sheriff drew me a bowl .,the guy got the chicken for us .,DO,PD,DRAW,GET,A,THE,for,for
a sheriff drew me a bowl .,the guy got us the chicken .,DO,DO,DRAW,GET,A,THE,for,for
