prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep
the chief delivered the tea for the author .,a brother gave a crystal to an army .,PD,PD,DELIVER,GIVE,THE,A,for,to
the chief delivered the tea for the author .,a brother gave an army a crystal .,PD,DO,DELIVER,GIVE,THE,A,for,to
the chief delivered the author the tea .,a brother gave a crystal to an army .,DO,PD,DELIVER,GIVE,THE,A,for,to
the chief delivered the author the tea .,a brother gave an army a crystal .,DO,DO,DELIVER,GIVE,THE,A,for,to
the secretary delivered the book for the candidate .,a sheriff gave a juice to a physician .,PD,PD,DELIVER,GIVE,THE,A,for,to
the secretary delivered the book for the candidate .,a sheriff gave a physician a juice .,PD,DO,DELIVER,GIVE,THE,A,for,to
the secretary delivered the candidate the book .,a sheriff gave a juice to a physician .,DO,PD,DELIVER,GIVE,THE,A,for,to
the secretary delivered the candidate the book .,a sheriff gave a physician a juice .,DO,DO,DELIVER,GIVE,THE,A,for,to
the reader delivered the chicken for the prince .,a scientist gave a pie to a soldier .,PD,PD,DELIVER,GIVE,THE,A,for,to
the reader delivered the chicken for the prince .,a scientist gave a soldier a pie .,PD,DO,DELIVER,GIVE,THE,A,for,to
the reader delivered the prince the chicken .,a scientist gave a pie to a soldier .,DO,PD,DELIVER,GIVE,THE,A,for,to
the reader delivered the prince the chicken .,a scientist gave a soldier a pie .,DO,DO,DELIVER,GIVE,THE,A,for,to
the buddy delivered the knife for the wife .,a son gave a button to a parent .,PD,PD,DELIVER,GIVE,THE,A,for,to
the buddy delivered the knife for the wife .,a son gave a parent a button .,PD,DO,DELIVER,GIVE,THE,A,for,to
the buddy delivered the wife the knife .,a son gave a button to a parent .,DO,PD,DELIVER,GIVE,THE,A,for,to
the buddy delivered the wife the knife .,a son gave a parent a button .,DO,DO,DELIVER,GIVE,THE,A,for,to
the champion delivered the anchor for the student .,a reader gave a beer to an army .,PD,PD,DELIVER,GIVE,THE,A,for,to
the champion delivered the anchor for the student .,a reader gave an army a beer .,PD,DO,DELIVER,GIVE,THE,A,for,to
the champion delivered the student the anchor .,a reader gave a beer to an army .,DO,PD,DELIVER,GIVE,THE,A,for,to
the champion delivered the student the anchor .,a reader gave an army a beer .,DO,DO,DELIVER,GIVE,THE,A,for,to
the colonel delivered the meal for the attorney .,a man gave a card to an opponent .,PD,PD,DELIVER,GIVE,THE,A,for,to
the colonel delivered the meal for the attorney .,a man gave an opponent a card .,PD,DO,DELIVER,GIVE,THE,A,for,to
the colonel delivered the attorney the meal .,a man gave a card to an opponent .,DO,PD,DELIVER,GIVE,THE,A,for,to
the colonel delivered the attorney the meal .,a man gave an opponent a card .,DO,DO,DELIVER,GIVE,THE,A,for,to
a worker delivered a box for a boy .,the manager gave the chicken to the candidate .,PD,PD,DELIVER,GIVE,A,THE,for,to
a worker delivered a box for a boy .,the manager gave the candidate the chicken .,PD,DO,DELIVER,GIVE,A,THE,for,to
a worker delivered a boy a box .,the manager gave the chicken to the candidate .,DO,PD,DELIVER,GIVE,A,THE,for,to
a worker delivered a boy a box .,the manager gave the candidate the chicken .,DO,DO,DELIVER,GIVE,A,THE,for,to
a president delivered a cup for an actor .,the captain gave the coffee to the brother .,PD,PD,DELIVER,GIVE,A,THE,for,to
a president delivered a cup for an actor .,the captain gave the brother the coffee .,PD,DO,DELIVER,GIVE,A,THE,for,to
a president delivered an actor a cup .,the captain gave the coffee to the brother .,DO,PD,DELIVER,GIVE,A,THE,for,to
a president delivered an actor a cup .,the captain gave the brother the coffee .,DO,DO,DELIVER,GIVE,A,THE,for,to
a soldier delivered an iron for a friend .,the father gave the hat to the business .,PD,PD,DELIVER,GIVE,A,THE,for,to
a soldier delivered an iron for a friend .,the father gave the business the hat .,PD,DO,DELIVER,GIVE,A,THE,for,to
a soldier delivered a friend an iron .,the father gave the hat to the business .,DO,PD,DELIVER,GIVE,A,THE,for,to
a soldier delivered a friend an iron .,the father gave the business the hat .,DO,DO,DELIVER,GIVE,A,THE,for,to
a kid delivered a card for a father .,the author gave the chocolate to the wife .,PD,PD,DELIVER,GIVE,A,THE,for,to
a kid delivered a card for a father .,the author gave the wife the chocolate .,PD,DO,DELIVER,GIVE,A,THE,for,to
a kid delivered a father a card .,the author gave the chocolate to the wife .,DO,PD,DELIVER,GIVE,A,THE,for,to
a kid delivered a father a card .,the author gave the wife the chocolate .,DO,DO,DELIVER,GIVE,A,THE,for,to
a winner delivered a flower for a soldier .,the boy gave the beer to the corporation .,PD,PD,DELIVER,GIVE,A,THE,for,to
a winner delivered a flower for a soldier .,the boy gave the corporation the beer .,PD,DO,DELIVER,GIVE,A,THE,for,to
a winner delivered a soldier a flower .,the boy gave the beer to the corporation .,DO,PD,DELIVER,GIVE,A,THE,for,to
a winner delivered a soldier a flower .,the boy gave the corporation the beer .,DO,DO,DELIVER,GIVE,A,THE,for,to
an actor delivered a beer for a bishop .,the cousin gave the pie to the author .,PD,PD,DELIVER,GIVE,A,THE,for,to
an actor delivered a beer for a bishop .,the cousin gave the author the pie .,PD,DO,DELIVER,GIVE,A,THE,for,to
an actor delivered a bishop a beer .,the cousin gave the pie to the author .,DO,PD,DELIVER,GIVE,A,THE,for,to
an actor delivered a bishop a beer .,the cousin gave the author the pie .,DO,DO,DELIVER,GIVE,A,THE,for,to
a daughter delivered a chicken for a secretary .,the chief gave the instrument to the author .,PD,PD,DELIVER,GIVE,A,THE,for,to
a daughter delivered a chicken for a secretary .,the chief gave the author the instrument .,PD,DO,DELIVER,GIVE,A,THE,for,to
a daughter delivered a secretary a chicken .,the chief gave the instrument to the author .,DO,PD,DELIVER,GIVE,A,THE,for,to
a daughter delivered a secretary a chicken .,the chief gave the author the instrument .,DO,DO,DELIVER,GIVE,A,THE,for,to
a writer delivered a camera for a nurse .,the pilot gave the beer to the business .,PD,PD,DELIVER,GIVE,A,THE,for,to
a writer delivered a camera for a nurse .,the pilot gave the business the beer .,PD,DO,DELIVER,GIVE,A,THE,for,to
a writer delivered a nurse a camera .,the pilot gave the beer to the business .,DO,PD,DELIVER,GIVE,A,THE,for,to
a writer delivered a nurse a camera .,the pilot gave the business the beer .,DO,DO,DELIVER,GIVE,A,THE,for,to
a daughter delivered a cheese for a husband .,the singer gave the tea to the student .,PD,PD,DELIVER,GIVE,A,THE,for,to
a daughter delivered a cheese for a husband .,the singer gave the student the tea .,PD,DO,DELIVER,GIVE,A,THE,for,to
a daughter delivered a husband a cheese .,the singer gave the tea to the student .,DO,PD,DELIVER,GIVE,A,THE,for,to
a daughter delivered a husband a cheese .,the singer gave the student the tea .,DO,DO,DELIVER,GIVE,A,THE,for,to
a son delivered a tea for an aunt .,the leader gave the log to the corporation .,PD,PD,DELIVER,GIVE,A,THE,for,to
a son delivered a tea for an aunt .,the leader gave the corporation the log .,PD,DO,DELIVER,GIVE,A,THE,for,to
a son delivered an aunt a tea .,the leader gave the log to the corporation .,DO,PD,DELIVER,GIVE,A,THE,for,to
a son delivered an aunt a tea .,the leader gave the corporation the log .,DO,DO,DELIVER,GIVE,A,THE,for,to
a physician delivered a pie for an adult .,the attorney gave the machine to the writer .,PD,PD,DELIVER,GIVE,A,THE,for,to
a physician delivered a pie for an adult .,the attorney gave the writer the machine .,PD,DO,DELIVER,GIVE,A,THE,for,to
a physician delivered an adult a pie .,the attorney gave the machine to the writer .,DO,PD,DELIVER,GIVE,A,THE,for,to
a physician delivered an adult a pie .,the attorney gave the writer the machine .,DO,DO,DELIVER,GIVE,A,THE,for,to
a lawyer delivered a coffee for an actor .,the sheriff gave the anchor to the colonel .,PD,PD,DELIVER,GIVE,A,THE,for,to
a lawyer delivered a coffee for an actor .,the sheriff gave the colonel the anchor .,PD,DO,DELIVER,GIVE,A,THE,for,to
a lawyer delivered an actor a coffee .,the sheriff gave the anchor to the colonel .,DO,PD,DELIVER,GIVE,A,THE,for,to
a lawyer delivered an actor a coffee .,the sheriff gave the colonel the anchor .,DO,DO,DELIVER,GIVE,A,THE,for,to
a chief delivered a cheese for a lady .,the mayor gave the juice to the boy .,PD,PD,DELIVER,GIVE,A,THE,for,to
a chief delivered a cheese for a lady .,the mayor gave the boy the juice .,PD,DO,DELIVER,GIVE,A,THE,for,to
a chief delivered a lady a cheese .,the mayor gave the juice to the boy .,DO,PD,DELIVER,GIVE,A,THE,for,to
a chief delivered a lady a cheese .,the mayor gave the boy the juice .,DO,DO,DELIVER,GIVE,A,THE,for,to
a secretary delivered a juice for an author .,the guy gave the meal to the child .,PD,PD,DELIVER,GIVE,A,THE,for,to
a secretary delivered a juice for an author .,the guy gave the child the meal .,PD,DO,DELIVER,GIVE,A,THE,for,to
a secretary delivered an author a juice .,the guy gave the meal to the child .,DO,PD,DELIVER,GIVE,A,THE,for,to
a secretary delivered an author a juice .,the guy gave the child the meal .,DO,DO,DELIVER,GIVE,A,THE,for,to
a princess delivered a beer for a kid .,the actress gave the glass to the company .,PD,PD,DELIVER,GIVE,A,THE,for,to
a princess delivered a beer for a kid .,the actress gave the company the glass .,PD,DO,DELIVER,GIVE,A,THE,for,to
a princess delivered a kid a beer .,the actress gave the glass to the company .,DO,PD,DELIVER,GIVE,A,THE,for,to
a princess delivered a kid a beer .,the actress gave the company the glass .,DO,DO,DELIVER,GIVE,A,THE,for,to
a mayor delivered a log for an employer .,the attorney gave the instrument to the partner .,PD,PD,DELIVER,GIVE,A,THE,for,to
a mayor delivered a log for an employer .,the attorney gave the partner the instrument .,PD,DO,DELIVER,GIVE,A,THE,for,to
a mayor delivered an employer a log .,the attorney gave the instrument to the partner .,DO,PD,DELIVER,GIVE,A,THE,for,to
a mayor delivered an employer a log .,the attorney gave the partner the instrument .,DO,DO,DELIVER,GIVE,A,THE,for,to
a cop delivered a beer for a reader .,the priest gave the tea to the band .,PD,PD,DELIVER,GIVE,A,THE,for,to
a cop delivered a beer for a reader .,the priest gave the band the tea .,PD,DO,DELIVER,GIVE,A,THE,for,to
a cop delivered a reader a beer .,the priest gave the tea to the band .,DO,PD,DELIVER,GIVE,A,THE,for,to
a cop delivered a reader a beer .,the priest gave the band the tea .,DO,DO,DELIVER,GIVE,A,THE,for,to
an uncle delivered a coffee for a wife .,the singer gave the juice to the business .,PD,PD,DELIVER,GIVE,A,THE,for,to
an uncle delivered a coffee for a wife .,the singer gave the business the juice .,PD,DO,DELIVER,GIVE,A,THE,for,to
an uncle delivered a wife a coffee .,the singer gave the juice to the business .,DO,PD,DELIVER,GIVE,A,THE,for,to
an uncle delivered a wife a coffee .,the singer gave the business the juice .,DO,DO,DELIVER,GIVE,A,THE,for,to
a wife delivered a coffee for an uncle .,the son gave the glass to the daughter .,PD,PD,DELIVER,GIVE,A,THE,for,to
a wife delivered a coffee for an uncle .,the son gave the daughter the glass .,PD,DO,DELIVER,GIVE,A,THE,for,to
a wife delivered an uncle a coffee .,the son gave the glass to the daughter .,DO,PD,DELIVER,GIVE,A,THE,for,to
a wife delivered an uncle a coffee .,the son gave the daughter the glass .,DO,DO,DELIVER,GIVE,A,THE,for,to
a wife delivered a pie for a husband .,the partner gave the salad to the corporation .,PD,PD,DELIVER,GIVE,A,THE,for,to
a wife delivered a pie for a husband .,the partner gave the corporation the salad .,PD,DO,DELIVER,GIVE,A,THE,for,to
a wife delivered a husband a pie .,the partner gave the salad to the corporation .,DO,PD,DELIVER,GIVE,A,THE,for,to
a wife delivered a husband a pie .,the partner gave the corporation the salad .,DO,DO,DELIVER,GIVE,A,THE,for,to
a chief delivered a cigarette for a brother .,the kid gave the candy to the company .,PD,PD,DELIVER,GIVE,A,THE,for,to
a chief delivered a cigarette for a brother .,the kid gave the company the candy .,PD,DO,DELIVER,GIVE,A,THE,for,to
a chief delivered a brother a cigarette .,the kid gave the candy to the company .,DO,PD,DELIVER,GIVE,A,THE,for,to
a chief delivered a brother a cigarette .,the kid gave the company the candy .,DO,DO,DELIVER,GIVE,A,THE,for,to
a lady delivered an instrument for a cop .,the professor gave the card to the club .,PD,PD,DELIVER,GIVE,A,THE,for,to
a lady delivered an instrument for a cop .,the professor gave the club the card .,PD,DO,DELIVER,GIVE,A,THE,for,to
a lady delivered a cop an instrument .,the professor gave the card to the club .,DO,PD,DELIVER,GIVE,A,THE,for,to
a lady delivered a cop an instrument .,the professor gave the club the card .,DO,DO,DELIVER,GIVE,A,THE,for,to
a president delivered a salad for a lawyer .,the candidate gave the bag to the administration .,PD,PD,DELIVER,GIVE,A,THE,for,to
a president delivered a salad for a lawyer .,the candidate gave the administration the bag .,PD,DO,DELIVER,GIVE,A,THE,for,to
a president delivered a lawyer a salad .,the candidate gave the bag to the administration .,DO,PD,DELIVER,GIVE,A,THE,for,to
a president delivered a lawyer a salad .,the candidate gave the administration the bag .,DO,DO,DELIVER,GIVE,A,THE,for,to
a reader delivered a chocolate for a secretary .,the adult gave the coffee to the woman .,PD,PD,DELIVER,GIVE,A,THE,for,to
a reader delivered a chocolate for a secretary .,the adult gave the woman the coffee .,PD,DO,DELIVER,GIVE,A,THE,for,to
a reader delivered a secretary a chocolate .,the adult gave the coffee to the woman .,DO,PD,DELIVER,GIVE,A,THE,for,to
a reader delivered a secretary a chocolate .,the adult gave the woman the coffee .,DO,DO,DELIVER,GIVE,A,THE,for,to
an adult delivered a tea for a champion .,the worker gave the juice to the student .,PD,PD,DELIVER,GIVE,A,THE,for,to
an adult delivered a tea for a champion .,the worker gave the student the juice .,PD,DO,DELIVER,GIVE,A,THE,for,to
an adult delivered a champion a tea .,the worker gave the juice to the student .,DO,PD,DELIVER,GIVE,A,THE,for,to
an adult delivered a champion a tea .,the worker gave the student the juice .,DO,DO,DELIVER,GIVE,A,THE,for,to
the winner threw the salad to the candidate .,a brother gave a candy to an attorney .,PD,PD,THROW,GIVE,THE,A,to,to
the winner threw the salad to the candidate .,a brother gave an attorney a candy .,PD,DO,THROW,GIVE,THE,A,to,to
the winner threw the candidate the salad .,a brother gave a candy to an attorney .,DO,PD,THROW,GIVE,THE,A,to,to
the winner threw the candidate the salad .,a brother gave an attorney a candy .,DO,DO,THROW,GIVE,THE,A,to,to
the employee threw the juice to the mayor .,an actress gave a bell to a business .,PD,PD,THROW,GIVE,THE,A,to,to
the employee threw the juice to the mayor .,an actress gave a business a bell .,PD,DO,THROW,GIVE,THE,A,to,to
the employee threw the mayor the juice .,an actress gave a bell to a business .,DO,PD,THROW,GIVE,THE,A,to,to
the employee threw the mayor the juice .,an actress gave a business a bell .,DO,DO,THROW,GIVE,THE,A,to,to
the leader threw the pot to the nurse .,a soldier gave a machine to a king .,PD,PD,THROW,GIVE,THE,A,to,to
the leader threw the pot to the nurse .,a soldier gave a king a machine .,PD,DO,THROW,GIVE,THE,A,to,to
the leader threw the nurse the pot .,a soldier gave a machine to a king .,DO,PD,THROW,GIVE,THE,A,to,to
the leader threw the nurse the pot .,a soldier gave a king a machine .,DO,DO,THROW,GIVE,THE,A,to,to
the lady threw the tea to the teacher .,a candidate gave a juice to a business .,PD,PD,THROW,GIVE,THE,A,to,to
the lady threw the tea to the teacher .,a candidate gave a business a juice .,PD,DO,THROW,GIVE,THE,A,to,to
the lady threw the teacher the tea .,a candidate gave a juice to a business .,DO,PD,THROW,GIVE,THE,A,to,to
the lady threw the teacher the tea .,a candidate gave a business a juice .,DO,DO,THROW,GIVE,THE,A,to,to
the leader threw the pot to the nurse .,a guest gave a chocolate to a band .,PD,PD,THROW,GIVE,THE,A,to,to
the leader threw the pot to the nurse .,a guest gave a band a chocolate .,PD,DO,THROW,GIVE,THE,A,to,to
